IBGE;Estado_Municipio;NU_IDENTIFICADOR;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estado;DataCenso;DataCenso_2020;d_30_2_Faixas_etarias;d37_9;d37_11;d37_9bin1;d37_9bin2;d37_9bin3;d37_10bin1;d37_10bin2;d37_10bin3;d37_10bin4;d37_10bin5;d37_11bin1;d37_11bin2;d37_11bin3;d37_11bin4;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras;filter_$
420075;2;4200753308518;1;252;239;291;388;02/01/2017;4200754;42;4;Alto Bela Vista;2005;605;1400;Pequeno I;103,980;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;;;;;;;;;;;2,00;2;1
420125;2;4201253309580;0;255;237;291;388;16/10/2019;4201257;42;4;Apiúna;9600;4288;5312;Pequeno I;493,342;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;6,00;;;;;;;;;;6,00;6;1
420125;2;4201253309580;0;256;238;142;388;21/12/2017;4201257;42;4;Apiúna;9600;4288;5312;Pequeno I;493,342;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;6,00;;;;;;;;;;6,00;6;1
420125;2;4201253309580;0;255;235;291;388;22/08/2019;4201257;42;4;Apiúna;9600;4288;5312;Pequeno I;493,342;0;0;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;6,00;;;;;;;;;;6,00;6;1
420125;2;4201253309580;0;255;238;142;388;21/03/2018;4201257;42;4;Apiúna;9600;4288;5312;Pequeno I;493,342;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;6,00;;;;;;;;;;6,00;6;1
420125;2;4201253309580;0;255;238;142;388;21/12/2017;4201257;42;4;Apiúna;9600;4288;5312;Pequeno I;493,342;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;6,00;;;;;;;;;;6,00;6;1
420125;2;4201253309580;0;255;235;291;388;27/09/2018;4201257;42;4;Apiúna;9600;4288;5312;Pequeno I;493,342;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;6,00;;;;;;;;;;6,00;6;1
420170;2;4201703307787;0;255;237;291;388;16/10/2019;4201703;42;4;Ascurra;7412;6457;955;Pequeno I;110,901;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;;;;;;;;;;7,00;7;1
420170;2;4201703307787;0;256;238;291;388;21/12/2017;4201703;42;4;Ascurra;7412;6457;955;Pequeno I;110,901;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;;;;;;;;;;7,00;7;1
420170;2;4201703307787;0;256;239;291;388;27/09/2018;4201703;42;4;Ascurra;7412;6457;955;Pequeno I;110,901;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;;;;;;;;;;7,00;7;1
420170;2;4201703307787;0;255;235;291;388;22/08/2019;4201703;42;4;Ascurra;7412;6457;955;Pequeno I;110,901;0;0;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;;;;;;;;;;7,00;7;1
420170;2;4201703307787;0;255;238;291;388;21/03/2018;4201703;42;4;Ascurra;7412;6457;955;Pequeno I;110,901;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;;;;;;;;;;7,00;7;1
420170;2;4201703307787;0;255;238;291;388;21/12/2017;4201703;42;4;Ascurra;7412;6457;955;Pequeno I;110,901;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;;;;;;;;;;7,00;7;1
420170;2;4201703307787;0;255;235;291;388;27/09/2018;4201703;42;4;Ascurra;7412;6457;955;Pequeno I;110,901;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;;;;;;;;;;7,00;7;1
420208;2;4202083306813;0;253;239;291;388;16/10/2015;4202081;42;4;Bandeirante;2906;931;1975;Pequeno I;147,912;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;;;;;;;;;;;1,00;1;1
420240;2;4202403310078;0;256;239;142;388;15/05/2020;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420240;2;4202403310078;0;257;237;291;388;25/09/2019;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420240;2;4202403310078;1;256;235;142;388;20/10/2020;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420240;2;4202403310078;0;255;238;142;388;22/10/2020;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420240;2;4202403310078;1;256;238;291;388;29/10/2018;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420240;2;4202403310078;0;255;238;291;388;29/04/2019;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420240;2;4202403310078;1;258;237;291;388;19/12/2018;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420240;2;4202403310078;0;258;275;291;388;19/12/2018;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420240;2;4202403310078;1;254;239;291;388;27/04/2019;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420240;2;4202403310078;0;257;275;142;388;22/10/2020;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420240;2;4202403310078;0;252;239;142;388;22/10/2020;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420240;2;4202403310078;0;255;238;291;388;25/09/2019;4202404;42;4;Blumenau;309011;294773;14238;Grande;518,497;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;6,00;4,00;2,00;;;;;;;;12,00;12;1
420253;2;4202533307585;1;254;239;291;388;01/11/2019;4202537;42;4;Bom Jesus;2526;1495;1031;Pequeno I;63,469;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;;;;;;;;;;;2,00;2;1
420253;2;4202533307585;1;253;239;291;388;10/07/2020;4202537;42;4;Bom Jesus;2526;1495;1031;Pequeno I;63,469;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;;;;;;;;;;;2,00;2;1
420270;2;4202703312115;0;255;238;291;388;03/12/2019;4202701;42;4;Botuverá;4468;1310;3158;Pequeno I;296,188;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;1,00;;;;;;;;;;3,00;3;1
420270;2;4202703312115;0;253;239;291;388;03/12/2019;4202701;42;4;Botuverá;4468;1310;3158;Pequeno I;296,188;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;1,00;;;;;;;;;;3,00;3;1
420270;2;4202703312115;0;253;239;291;388;03/12/2019;4202701;42;4;Botuverá;4468;1310;3158;Pequeno I;296,188;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;1,00;;;;;;;;;;3,00;3;1
420290;2;4202903306038;0;257;275;142;388;14/04/2020;4202909;42;4;Brusque;105503;102025;3478;Grande;283,223;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;1,00;;3,00;1,00;;;;;;;;4,00;4;1
420290;2;4202903306038;1;257;237;362;388;13/05/2019;4202909;42;4;Brusque;105503;102025;3478;Grande;283,223;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;1,00;;3,00;1,00;;;;;;;;4,00;4;1
420290;2;4202903306038;0;253;239;362;388;14/04/2020;4202909;42;4;Brusque;105503;102025;3478;Grande;283,223;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;;3,00;1,00;;;;;;;;4,00;4;1
420290;2;4202903306038;0;257;240;291;388;13/05/2019;4202909;42;4;Brusque;105503;102025;3478;Grande;283,223;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;1,00;;3,00;1,00;;;;;;;;4,00;4;1
420300;2;4203003306071;0;257;275;291;388;04/12/2017;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;255;238;291;388;16/02/2017;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;257;274;291;388;20/08/2019;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;251;239;291;388;20/08/2019;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;1;255;238;291;388;26/01/2016;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;1;254;239;142;388;13/08/2020;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;256;238;291;388;26/03/2018;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;1;255;239;291;388;17/08/2017;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;255;239;142;388;05/12/2019;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;255;238;291;388;26/06/2019;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;1;256;239;291;388;25/04/2017;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;258;275;291;388;04/12/2017;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;1;252;239;291;388;28/04/2015;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;252;239;291;388;04/06/2008;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;257;237;291;388;14/11/2017;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;255;238;291;388;28/07/2009;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;252;239;291;388;05/04/2018;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;252;239;291;388;11/11/2014;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;257;237;291;388;08/11/2018;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;258;275;291;388;27/06/2016;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420300;2;4203003306071;0;255;239;291;388;04/12/2017;4203006;42;4;Caçador;70762;64457;6305;Médio;984,285;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;9,00;6,00;3,00;;;;1,00;;;;21,00;21;1
420330;2;4203303306701;0;257;239;291;388;15/09/2015;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;1;255;239;291;388;01/01/2018;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;0;255;239;291;388;01/01/2018;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;0;253;239;291;388;14/01/2013;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;0;255;239;291;388;16/06/2016;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;0;254;239;291;388;04/07/2016;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;0;254;239;291;388;04/07/2016;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;1;252;239;291;388;14/03/2008;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;1;252;239;291;388;21/06/2016;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;1;255;239;291;388;09/06/2014;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;1;253;239;291;388;04/10/2017;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;0;253;239;291;388;04/10/2017;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;0;253;239;291;388;21/07/2016;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;1;256;239;291;388;16/06/2016;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;0;257;275;291;388;09/06/2014;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;0;253;239;291;388;08/09/2014;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;0;252;239;291;388;04/08/2016;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;1;253;239;291;388;14/01/2013;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420330;2;4203303306701;0;253;239;291;388;14/03/2008;4203303;42;4;Campo Alegre;11748;7237;4511;Pequeno I;499,073;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;12,00;5,00;2,00;1,00;;;;;;;;19,00;19;1
420370;2;4203703307127;0;252;239;142;388;17/04/2017;4203709;42;4;Canelinha;10603;6726;3877;Pequeno I;152,560;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;;;;;;;;;;;5,00;5;1
420370;2;4203703307127;0;252;239;142;388;17/04/2017;4203709;42;4;Canelinha;10603;6726;3877;Pequeno I;152,560;0;0;31.08.2020;31/ago/20;1,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;;;;;;;;;;;5,00;5;1
420370;2;4203703307127;0;253;239;142;388;14/06/2019;4203709;42;4;Canelinha;10603;6726;3877;Pequeno I;152,560;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;;;;;;;;;;;5,00;5;1
420370;2;4203703307127;0;252;239;142;388;17/04/2017;4203709;42;4;Canelinha;10603;6726;3877;Pequeno I;152,560;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;;;;;;;;;;;5,00;5;1
420370;2;4203703307127;0;253;239;142;388;05/06/2019;4203709;42;4;Canelinha;10603;6726;3877;Pequeno I;152,560;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;;;;;;;;;;;5,00;5;1
420410;2;4204103306261;0;252;239;291;388;30/06/2009;4204103;42;4;Caxambu do Sul;4411;2155;2256;Pequeno I;140,709;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;3,00;;;;;;;;;;;3,00;3;1
420410;2;4204103306261;0;253;239;291;388;26/05/2006;4204103;42;4;Caxambu do Sul;4411;2155;2256;Pequeno I;140,709;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;3,00;;;;;;;;;;;3,00;3;1
420410;2;4204103306261;0;252;239;291;388;28/04/2006;4204103;42;4;Caxambu do Sul;4411;2155;2256;Pequeno I;140,709;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;3,00;;;;;;;;;;;3,00;3;1
420420;2;4204203306419;0;255;239;291;388;28/09/2019;4204202;42;4;Chapecó;183530;168113;15417;Grande;626,060;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;5,00;1,00;1,00;;;;;;;;8,00;8;1
420420;2;4204203306419;0;255;239;291;388;20/03/2019;4204202;42;4;Chapecó;183530;168113;15417;Grande;626,060;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;5,00;1,00;1,00;;;;;;;;8,00;8;1
420420;2;4204203306419;0;252;239;291;388;20/10/2017;4204202;42;4;Chapecó;183530;168113;15417;Grande;626,060;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;5,00;1,00;1,00;;;;;;;;8,00;8;1
420420;2;4204203306419;0;255;239;291;388;20/08/2018;4204202;42;4;Chapecó;183530;168113;15417;Grande;626,060;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;5,00;1,00;1,00;;;;;;;;8,00;8;1
420420;2;4204203306419;0;252;239;291;388;28/02/2020;4204202;42;4;Chapecó;183530;168113;15417;Grande;626,060;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;5,00;1,00;1,00;;;;;;;;8,00;8;1
420420;2;4204203306419;0;257;275;291;388;04/12/2019;4204202;42;4;Chapecó;183530;168113;15417;Grande;626,060;0;0;31.08.2020;31/ago/20;5,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;2,00;5,00;1,00;1,00;;;;;;;;8,00;8;1
420420;2;4204203306419;0;255;239;291;388;08/05/2008;4204202;42;4;Chapecó;183530;168113;15417;Grande;626,060;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;5,00;1,00;1,00;;;;;;;;8,00;8;1
420420;2;4204203306419;0;255;239;291;388;20/07/2018;4204202;42;4;Chapecó;183530;168113;15417;Grande;626,060;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;5,00;1,00;1,00;;;;;;;;8,00;8;1
420435;2;4204353306084;0;255;239;265;388;01/04/2019;4204350;42;4;Cordilheira Alta;3767;1448;2319;Pequeno I;82,858;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;2,00;;;;;;;;;;2,00;2;1
420435;2;4204353306084;0;255;238;265;388;02/10/2017;4204350;42;4;Cordilheira Alta;3767;1448;2319;Pequeno I;82,858;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;2,00;;;;;;;;;;2,00;2;1
420445;2;4204453306007;0;255;239;291;388;03/09/2020;4204459;42;4;Coronel Martins;2458;685;1773;Pequeno I;107,299;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;5,00;2,00;;;;;;;;;;7,00;7;1
420445;2;4204453306007;0;252;239;291;388;04/06/2019;4204459;42;4;Coronel Martins;2458;685;1773;Pequeno I;107,299;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;2,00;;;;;;;;;;7,00;7;1
420445;2;4204453306007;0;253;239;291;388;13/05/2019;4204459;42;4;Coronel Martins;2458;685;1773;Pequeno I;107,299;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;2,00;;;;;;;;;;7,00;7;1
420445;2;4204453306007;0;253;239;291;388;05/11/2018;4204459;42;4;Coronel Martins;2458;685;1773;Pequeno I;107,299;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;2,00;;;;;;;;;;7,00;7;1
