IBGE;Estado_Municipio;NU_IDENTIFICADOR;q40_3;q40_9;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;DataCenso;DataCenso_2020;d40_2_Faixas_etarias;d40_9;d40_11;d40_9bin1;d40_9bin2;d40_9bin3;d40_10bin1;d40_10bin2;d40_10bin3;d40_10bin4;d40_10bin5;d40_11bin1;d40_11bin2;d40_11bin3;d40_11bin4;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores;filter_$
330200;2;3302003307539;0;255;239;138;220;20;01/06/2017;3302007;33;3;Itaguaí;109091;104209;4882;Grande;273,368;;31.08.2020;31/ago/20;4,00;1,00;1,00;;1,00;;;;;;;1,00;;;;;1,00;5,00;;3,00;;;1,00;4,00;;2,00;;6;
330200;2;3302003307539;0;257;273;292;21;20;01/10/2020;3302007;33;3;Itaguaí;109091;104209;4882;Grande;273,368;;31.08.2020;31/ago/20;3,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;;1,00;5,00;;3,00;;;1,00;4,00;;2,00;;6;
330200;2;3302003307539;0;257;274;138;218;272;01/05/2018;3302007;33;3;Itaguaí;109091;104209;4882;Grande;273,368;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;1,00;5,00;;3,00;;;1,00;4,00;;2,00;;6;
330200;2;3302003307539;1;258;235;138;216;20;10/08/2020;3302007;33;3;Itaguaí;109091;104209;4882;Grande;273,368;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;;1,00;;;;;1,00;5,00;;3,00;;;1,00;4,00;;2,00;;6;
330230;2;3302303306697;0;257;273;266;21;20;04/06/2018;3302304;33;3;Laje do Muriaé;7487;5637;1850;Pequeno I;253,556;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;2,00;;2,00;;;;1,00;;;1,00;2;
330230;2;3302303306697;0;257;273;138;218;18;07/05/2018;3302304;33;3;Laje do Muriaé;7487;5637;1850;Pequeno I;253,556;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;2,00;;;;1,00;;;1,00;2;
330310;2;3303103303080;0;258;232;266;21;20;01/02/2017;3303104;33;3;Natividade;15082;12046;3036;Pequeno I;387,073;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;1,00;;;;;1,00;;;3,00;;1,00;;1,00;1,00;2,00;;;1,00;3;
330310;2;3303103303080;0;257;274;138;218;272;01/02/2016;3303104;33;3;Natividade;15082;12046;3036;Pequeno I;387,073;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;3,00;;1,00;;1,00;1,00;2,00;;;1,00;3;
330310;2;3303103303080;0;257;273;138;218;18;01/02/2016;3303104;33;3;Natividade;15082;12046;3036;Pequeno I;387,073;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;1,00;;1,00;1,00;2,00;;;1,00;3;
330330;2;3303303306173;0;257;273;138;21;18;06/06/2019;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;3,00;;;;3;
330330;2;3303303306173;0;258;274;138;218;18;14/05/2019;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;3,00;;2,00;;;1,00;3,00;;;;3;
330330;2;3303303306173;0;257;273;138;218;18;01/05/2019;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;3,00;;;;3;
330350;2;3303503310456;0;255;238;266;216;20;05/09/2018;3303500;33;3;Nova Iguaçu;796257;787563;8694;Grande;520,807;;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;2,00;3,00;;;;;2,00;2,00;;;3,00;5;
330350;2;3303503310456;0;257;274;138;21;18;05/09/2018;3303500;33;3;Nova Iguaçu;796257;787563;8694;Grande;520,807;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;2,00;3,00;;;;;2,00;2,00;;;3,00;5;
330350;2;3303503310456;0;257;274;266;218;18;05/09/2018;3303500;33;3;Nova Iguaçu;796257;787563;8694;Grande;520,807;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;2,00;3,00;;;;;2,00;2,00;;;3,00;5;
330350;2;3303503310456;0;257;237;266;218;18;05/09/2018;3303500;33;3;Nova Iguaçu;796257;787563;8694;Grande;520,807;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;2,00;3,00;;;;;2,00;2,00;;;3,00;5;
330350;2;3303503310456;0;256;238;138;216;20;05/09/2018;3303500;33;3;Nova Iguaçu;796257;787563;8694;Grande;520,807;;31.08.2020;31/ago/20;4,00;1,00;1,00;;1,00;;;;;;;1,00;;;;;2,00;3,00;;;;;2,00;2,00;;;3,00;5;
330390;2;3303903306661;1;256;238;138;216;20;27/09/2013;3303906;33;3;Petrópolis;295917;281286;14631;Grande;791,144;;31.08.2020;31/ago/20;4,00;1,00;1,00;;1,00;;;;;;;1,00;;;;;1,00;3,00;;2,00;;;1,00;2,00;;;2,00;4;
330390;2;3303903306661;0;257;273;138;21;20;22/05/2017;3303906;33;3;Petrópolis;295917;281286;14631;Grande;791,144;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;1,00;3,00;;2,00;;;1,00;2,00;;;2,00;4;
330390;2;3303903306661;0;258;273;142;218;18;04/09/2019;3303906;33;3;Petrópolis;295917;281286;14631;Grande;791,144;;31.08.2020;31/ago/20;5,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;1,00;3,00;;2,00;;;1,00;2,00;;;2,00;4;
330390;2;3303903306661;0;257;274;142;218;18;01/10/2019;3303906;33;3;Petrópolis;295917;281286;14631;Grande;791,144;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;1,00;3,00;;2,00;;;1,00;2,00;;;2,00;4;
330420;2;3304203307011;0;257;235;138;216;20;13/06/2019;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;;1,00;;;;2,00;;4,00;;1,00;;;2,00;5,00;;1,00;;6;
330420;2;3304203307011;0;258;274;138;218;20;15/10/2019;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;2,00;;4,00;;1,00;;;2,00;5,00;;1,00;;6;
330420;2;3304203307011;0;257;274;138;21;20;01/01/2019;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;2,00;;4,00;;1,00;;;2,00;5,00;;1,00;;6;
330420;2;3304203307011;0;258;273;138;218;18;01/02/2018;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;2,00;;4,00;;1,00;;;2,00;5,00;;1,00;;6;
330420;2;3304203307011;0;253;239;138;254;20;06/03/2017;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336;;31.08.2020;31/ago/20;5,00;0,00;1,00;1,00;;;;;;;;1,00;;;;2,00;;4,00;;1,00;;;2,00;5,00;;1,00;;6;
330420;2;3304203307011;1;253;239;292;372;20;02/01/2020;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336;;31.08.2020;31/ago/20;4,00;0,00;3,00;1,00;;;;;;;;;;1,00;;2,00;;4,00;;1,00;;;2,00;5,00;;1,00;;6;
330455;2;3304553306135;0;257;273;138;218;18;01/10/2017;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
330455;2;3304553306135;0;257;274;138;218;20;22/11/2017;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
330455;2;3304553306143;0;260;273;138;218;18;01/04/2006;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
330455;2;3304553306143;0;257;274;138;218;18;01/06/2013;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;5,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
330455;2;3304553306150;0;257;274;293;218;20;05/09/2012;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
330455;2;3304553306150;0;257;273;138;218;18;01/03/2018;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
330455;2;3304553306192;0;257;273;138;218;18;05/07/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
330455;2;3304553306192;0;257;274;293;218;18;14/02/2013;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
330455;2;3304553306226;0;257;273;138;218;18;20/12/2010;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
330455;2;3304553306226;0;257;274;138;218;18;04/10/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
330455;2;3304553306251;0;257;273;138;218;18;04/07/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
330455;2;3304553306251;0;257;274;138;218;18;01/11/2018;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
330455;2;3304553306263;0;257;274;138;218;18;06/02/2006;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
330455;2;3304553306263;0;257;273;138;218;18;08/07/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
330455;2;3304553306272;0;257;273;138;218;18;17/08/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
330455;2;3304553306272;0;257;274;293;218;18;30/03/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
330455;2;3304553306288;0;257;273;138;218;18;11/11/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
330455;2;3304553306288;0;257;274;293;218;18;10/05/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
330455;2;3304553307013;0;258;274;138;218;18;01/04/2003;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;3,00;;2,00;;;1,00;3,00;;;;3;
330455;2;3304553307013;0;257;273;138;218;18;26/10/2018;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;3,00;;;;3;
330455;2;3304553307013;0;257;273;138;218;18;06/09/2013;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;3,00;;;;3;
330455;2;3304553310057;0;257;274;293;218;20;10/03/2014;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
330455;2;3304553310057;0;257;273;138;218;18;25/07/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
330490;2;3304903306228;0;257;273;138;21;272;01/04/2015;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;3,00;8,00;;4,00;;;2,00;1,00;;;10,00;11;
330490;2;3304903306228;0;257;273;142;218;18;05/01/2017;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;3,00;8,00;;4,00;;;2,00;1,00;;;10,00;11;
330490;2;3304903306228;0;257;274;291;218;18;05/06/2019;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;3,00;8,00;;4,00;;;2,00;1,00;;;10,00;11;
330490;2;3304903306228;0;257;274;142;218;272;10/01/2014;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;3,00;8,00;;4,00;;;2,00;1,00;;;10,00;11;
330490;2;3304903306228;0;257;273;291;218;18;02/05/2019;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;3,00;8,00;;4,00;;;2,00;1,00;;;10,00;11;
330490;2;3304903306228;0;257;273;291;218;18;02/01/2017;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;3,00;8,00;;4,00;;;2,00;1,00;;;10,00;11;
330490;2;3304903306228;1;257;235;291;254;20;06/12/2018;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;3,00;8,00;;4,00;;;2,00;1,00;;;10,00;11;
330490;2;3304903306228;0;255;238;142;217;20;17/07/2018;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;3,00;8,00;;4,00;;;2,00;1,00;;;10,00;11;
330490;2;3304903306228;1;257;237;142;218;18;03/11/2020;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;3,00;8,00;;4,00;;;2,00;1,00;;;10,00;11;
330490;2;3304903306228;1;255;238;142;372;263;01/10/2015;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;3,00;8,00;;4,00;;;2,00;1,00;;;10,00;11;
330490;2;3304903306228;0;255;238;142;217;263;03/08/2015;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;3,00;8,00;;4,00;;;2,00;1,00;;;10,00;11;
330615;2;3306153308600;0;257;275;266;21;262;01/01/2017;3306156;33;3;Varre-Sai;9475;5790;3685;Pequeno I;201,938;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;;;3,00;1,00;1,00;;;1,00;2,00;;;1,00;3;
330615;2;3306153308600;0;257;273;138;218;262;18/04/2016;3306156;33;3;Varre-Sai;9475;5790;3685;Pequeno I;201,938;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;1,00;1,00;;;1,00;2,00;;;1,00;3;
330615;2;3306153308600;0;257;274;138;218;262;01/01/2017;3306156;33;3;Varre-Sai;9475;5790;3685;Pequeno I;201,938;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;3,00;1,00;1,00;;;1,00;2,00;;;1,00;3;
330630;2;3306303306959;0;257;273;138;218;18;08/05/2017;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;1,00;;;2,00;3,00;;;;3;
330630;2;3306303306959;0;257;274;138;218;20;05/03/2018;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;3,00;;1,00;;;2,00;3,00;;;;3;
330630;2;3306303306959;0;257;274;138;21;18;05/11/1991;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;3,00;;1,00;;;2,00;3,00;;;;3;
350130;2;3501303311891;0;258;273;138;218;18;12/06/2019;3501301;35;3;Álvares Machado;23513;21183;2330;Pequeno II;347,647;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;1,00;;3,00;;;;3;
350130;2;3501303311891;0;257;232;138;218;272;12/06/2019;3501301;35;3;Álvares Machado;23513;21183;2330;Pequeno II;347,647;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;1,00;;1,00;;;;;;3,00;;2,00;;1,00;;3,00;;;;3;
350130;2;3501303311891;0;257;273;138;21;20;12/06/2019;3501301;35;3;Álvares Machado;23513;21183;2330;Pequeno II;347,647;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;1,00;;3,00;;;;3;
350480;2;3504803309478;0;257;273;138;218;18;23/11/2017;3504800;35;3;Bálsamo;8160;7474;686;Pequeno I;149,881;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;1,00;;;2,00;3;
350480;2;3504803309478;0;257;273;142;254;18;01/09/2017;3504800;35;3;Bálsamo;8160;7474;686;Pequeno I;149,881;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;;2,00;;;1,00;1,00;;;2,00;3;
350480;2;3504803309478;0;257;274;142;218;18;23/11/2017;3504800;35;3;Bálsamo;8160;7474;686;Pequeno I;149,881;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;2,00;;;1,00;1,00;;;2,00;3;
350600;2;3506003306051;0;257;273;362;218;18;03/01/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003306051;0;255;238;362;349;20;09/03/2020;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003306051;0;257;274;362;218;18;02/07/2015;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003306051;0;257;273;362;218;18;20/11/2018;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003306051;0;257;273;264;218;18;02/09/2015;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003306051;1;255;238;264;372;20;01/07/2015;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003306051;0;255;238;362;349;20;13/10/2015;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003306051;0;257;275;362;218;18;04/05/2020;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003306051;0;255;238;362;254;20;05/06/2019;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003306051;0;257;273;362;218;18;03/04/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003306051;0;254;239;264;349;20;02/06/2008;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003306051;0;255;238;264;216;20;01/04/2008;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;5,00;7,00;1,00;4,00;;;1,00;;;;13,00;13;
350600;2;3506003307781;0;257;273;362;21;18;08/03/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;1,00;3,00;3,00;;1,00;;;1,00;;;;7,00;7;
350600;2;3506003307781;0;255;238;362;349;20;08/03/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;3,00;3,00;;1,00;;;1,00;;;;7,00;7;
350600;2;3506003307781;0;254;239;362;220;18;17/07/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;3,00;3,00;;1,00;;;1,00;;;;7,00;7;
350600;2;3506003307781;1;257;274;362;218;18;08/03/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;1,00;3,00;3,00;;1,00;;;1,00;;;;7,00;7;
350600;2;3506003307781;0;257;237;362;216;20;01/02/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;1,00;3,00;3,00;;1,00;;;1,00;;;;7,00;7;
350600;2;3506003307781;0;255;238;362;372;20;03/04/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;3,00;3,00;;1,00;;;1,00;;;;7,00;7;
350600;2;3506003307781;0;256;239;362;218;272;23/01/2019;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;3,00;3,00;;1,00;;;1,00;;;;7,00;7;
350950;2;3509503302216;0;258;273;138;21;20;03/03/2015;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;2,00;4,00;5,00;;3,00;;;2,00;7,00;;;4,00;11;
350950;2;3509503302216;1;255;238;138;372;20;05/04/2014;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;;31.08.2020;31/ago/20;3,00;1,00;1,00;;1,00;;;;;;;1,00;;;;2,00;4,00;5,00;;3,00;;;2,00;7,00;;;4,00;11;
350950;2;3509503302216;0;253;239;293;254;263;17/10/2015;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;4,00;5,00;;3,00;;;2,00;7,00;;;4,00;11;
