IBGE;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;q37_14;q37_15;q37_16;q37_17;UF;Regiao;Q_completo;DataCenso;DataCenso_2019;q37_2_rec;Idade;Faixas_etarias;d_37_9;d_37_9bin1;d_37_9bin2;d_37_9bin3;d_37_10;d_37_10bin1;d_37_10bin2;d_37_10bin3;d_37_10bin4;d_37_10bin5;d_37_11;d_37_11bin1;d_37_11bin2;d_37_11bin3;d_37_11bin4;d_37_9bin1_sum;d_37_9bin2_sum;d_37_9bin3_sum;d_37_10bin1_sum;d_37_10bin2_sum;d_37_10bin3_sum;d_37_10bin4_sum;d_37_10bin5_sum;d_37_11bin1_sum;d_37_11bin2_sum;d_37_11bin3_sum;d_37_11bin4_sum;nu_trabalhador
12;1;253;239;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;6/18/1965;54;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;239;138;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;7/22/1960;59;5;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;274;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;4/13/1958;61;6;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;252;239;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;2/5/1958;61;6;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;216;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;6/28/1963;56;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;255;238;138;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;12/23/1963;55;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;254;239;138;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;5/13/1962;57;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;237;292;216;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;7/18/1965;54;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;237;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;10/12/1966;52;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;10/17/1964;54;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;254;239;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;12/18/1963;55;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;252;239;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;9/27/1949;69;6;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;218;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;10/23/1965;53;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;216;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;8/18/1964;55;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;253;239;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;1/18/1966;53;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;216;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;7/13/1965;54;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;237;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;10/23/1966;52;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;12/2/1965;53;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;7/30/1964;55;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;232;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;6/18/1964;55;5;2; ; ;1;4; ; ; ;1; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;252;239;138;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;7/10/1964;55;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;12/21/1961;57;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;8/27/1963;56;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;255;238;138;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;12/28/1960;58;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;253;239;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;8/3/1959;60;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;218;263; ; ; ; ;12;1;0;31.08.2019;8/31/2019;6/20/1964;55;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;239;138;216;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;1/21/1960;59;5;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;8/26/1963;56;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;237;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;11/1/1963;55;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;216;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;6/17/1958;61;6;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;253;239;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;12/30/1964;54;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;255;238;138;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;9/28/1966;52;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;218;18; ; ; ; ;12;1;0;31.08.2019;8/31/2019;5/11/1973;46;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;266;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;11/22/1974;44;4;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;218;18; ; ; ; ;12;1;0;31.08.2019;8/31/2019;10/17/1964;54;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;7/19/1968;51;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;237;292;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;10/24/1964;54;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;255;238;266;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;3/20/1968;51;5;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;256;238;138;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;7/7/1968;51;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;256;238;138;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;9/1/1968;50;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;219;18; ; ; ; ;12;1;0;31.08.2019;8/31/2019;7/16/1968;51;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;255;238;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;2/18/1969;50;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;255;238;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;7/20/1968;51;5;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;1/9/1971;48;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;218;20;01/01/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;1/17/1965;54;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;10/1/1958;60;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;258;237;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;11/21/1964;54;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;6/28/1969;50;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;252;239;264;220;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;1/14/1967;52;5;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;292;218;20;02/01/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;5/22/1966;53;5;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;235;292;216;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;7/21/1971;48;4;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;216;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;3/15/1960;59;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;292;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;1/16/1963;56;5;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;6/12/1970;49;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;253;239;264;220;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;8/29/1956;63;6;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;253;239;293;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;10/18/1972;46;4;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;239;293;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;6/25/1966;53;5;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;258;275;138;21;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;8/13/1970;49;4;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;7/10/1974;45;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;258;237;138;216;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;6/15/1972;47;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;255;238;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;5/9/1976;43;4;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;254;239;293;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;4/29/1960;59;5;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;235;292;21;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;11/22/1974;44;4;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;258;232;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;6/9/1971;48;4;2; ; ;1;4; ; ; ;1; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;237;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;7/9/1977;42;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;252;239;264;220;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;3/11/1969;50;4;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;258;273;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;1/1/1973;46;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;292;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;9/12/1976;42;4;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;264;220;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;6/20/1974;45;4;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;252;239;293;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;1/19/1974;45;4;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;292;218;20;02/01/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;9/13/1976;42;4;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;276;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;6/1/1980;39;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;258;232;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;2/22/1979;40;3;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;2/29/1980;39;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;275;264;216;263; ; ; ; ;12;1;0;31.08.2019;8/31/2019;4/1/1986;33;3;2; ; ;1;1;1; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;235;292;216;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;12/6/1981;37;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;258;273;138;21;20;29/10/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;3/10/1967;52;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;239;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;9/15/1976;42;4;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;239;138;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;5/29/1974;45;4;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;253;239;264;220;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;1/3/1971;48;4;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;138;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;6/27/1975;44;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;292;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;11/20/1971;47;4;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;292;21;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;2/27/1973;46;4;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;254;239;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;12/22/1973;45;4;0;1; ; ;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;218;263; ; ; ; ;12;1;0;31.08.2019;8/31/2019;5/30/1975;44;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;237;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;2/1/1977;42;4;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;11/24/1977;41;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;292;216;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;3/21/1979;40;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;260;239;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;8/22/1978;41;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;237;138;216;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;12/2/1980;38;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;253;239;264;220;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;5/20/1967;52;5;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;292;76;20;28/05/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;8/22/1978;41;4;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;235;138;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;3/25/1978;41;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;256;238;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;5/16/1980;39;3;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;10/20/1981;37;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;278;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;9/10/1975;43;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;292;21;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;12/10/1978;40;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;258;275;138;21;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;2/13/1982;37;3;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;260;419;138;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;9/6/1983;35;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;5/6/1981;38;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;253;239;264;220;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;3/4/1976;43;4;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;235;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;3/30/1982;37;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;5/13/1981;38;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;253;239;293;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;6/6/1979;40;3;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;274;138;218;263; ; ; ; ;12;1;0;31.08.2019;8/31/2019;2/3/1968;51;5;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;256;238;292;219;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;5/16/1982;37;3;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;237;138;21;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;6/27/1970;49;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;256;238;264;220;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;10/17/1983;35;3;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;275;138;222;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;10/1/1984;34;3;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;292;219;20;02/01/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;8/6/1981;38;3;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;253;239;264;220;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;7/22/1968;51;5;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;232;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;4/19/1975;44;4;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;292;21;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;12/7/1985;33;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;7/5/1985;34;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;8/10/1984;35;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;21;20;25/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;2/18/1986;33;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;256;239;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;5/6/1983;36;3;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;235;264;216;18; ; ; ; ;12;1;0;31.08.2019;8/31/2019;2/9/1987;32;3;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;255;238;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;8/26/1986;33;3;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;21;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;3/10/1988;31;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;1;257;237;292;222;20;20/11/2019; ; ; ;12;1;0;31.08.2019;8/31/2019;11/23/1986;32;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;28;55;77;4;22; ;4;2;89; ;44;27;160
12;2;257;273;138;218;20; ; ; ; ;12;1;0;31.08.2019;8/31/2019;7/9/1981;38;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;28;55;77;4;22; ;4;2;89; ;44;27;160
