IBGE;NU_IDENTIFICADOR;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2021;d_30_2_Faixas_etarias;d37_9;d37_11;d37_9bin1;d37_9bin2;d37_9bin3;d37_10bin1;d37_10bin2;d37_10bin3;d37_10bin4;d37_10bin5;d37_11bin1;d37_11bin2;d37_11bin3;d37_11bin4;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras
410480;4104803309636;0;255;239;291;388;03/11/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;251;239;291;388;06/05/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;1;253;239;291;388;03/11/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;1;255;239;291;388;22/10/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;253;239;291;388;17/04/2014;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;251;239;291;388;10/09/2019;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;1;251;239;291;388;24/11/2017;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;255;239;291;388;29/10/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;252;239;291;388;22/10/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;258;237;291;388;11/11/2016;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;254;239;291;388;22/10/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;252;239;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;251;239;291;388;22/10/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;251;239;291;388;11/04/2018;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;253;239;291;388;22/10/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;254;238;291;388;22/10/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;252;239;291;388;31/10/2014;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;251;239;291;388;22/10/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;251;239;291;388;28/02/2018;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;251;239;291;388;22/10/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;253;239;291;388;20/04/2017;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;1;251;239;291;388;20/03/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;251;239;291;388;20/10/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;255;238;291;388;25/05/2016;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;252;239;291;388;12/01/2015;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;0;253;239;291;388;22/10/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309636;1;255;239;291;388;15/07/2015;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;31;7;3; ; ; ; ; ; ; ; ;41;41
410480;4104803309638;0;251;239;291;388;05/11/2019;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;251;239;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;252;239;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;253;239;291;388;09/11/2016;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;24/06/2015;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;254;239;291;388;26/11/2015;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;257;237;291;388;24/09/2014;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;251;239;291;388;10/11/2016;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;254;239;291;388;03/09/2019;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;251;239;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;253;239;291;388;09/06/2013;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;1;255;238;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;256;239;291;388;30/03/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;253;239;291;388;23/10/2013;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;251;239;291;388;07/11/2007;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;1;253;239;291;388;22/08/2018;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;238;291;388;28/05/2015;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;254;238;291;388;08/04/2019;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;26/02/2014;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;253;239;291;388;27/01/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;252;239;291;388;10/08/2016;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;08/11/2018;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;254;239;291;388;24/02/2017;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;1;251;239;291;388;11/10/2019;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;251;239;291;388;01/10/2019;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;22/04/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;1;253;239;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;254;239;291;388;17/06/2017;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;238;291;388;01/09/2016;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;253;239;291;388;27/09/2007;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;238;291;388;24/10/2016;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;251;239;291;388;07/11/2019;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;251;239;291;388;05/02/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;1;252;239;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;252;239;291;388;16/01/2016;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;252;239;291;388;17/12/2015;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;26/10/1017;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;238;291;388;18/08/2016;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;252;239;291;388;19/11/2013;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;253;239;291;388;04/04/2012;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;254;238;291;388;24/05/2009;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;1;253;239;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;251;239;291;388;01/10/2019;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;254;239;291;388;14/05/2015;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;09/05/2016;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;251;239;291;388;03/08/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;29/10/2018;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;251;239;291;388;21/01/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;251;239;291;388;25/10/2019;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;252;239;291;388;09/09/2010;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;25/01/2019;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;1;257;281;291;388;25/07/2009;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;252;239;142;388;13/11/2015;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;238;291;388;06/01/2014;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;254;239;291;388;07/01/2015;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;1;253;238;142;388;01/10/2019;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;0;255;239;291;388;12/01/2015;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410480;4104803309638;1;251;239;291;388;04/12/2014;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;40;19;2; ; ; ; ; ; ; ; ;61;61
410530;4105303312111;0;253;239;291;388;03/04/2019;4105300;41;4;Céu Azul;11032;8387;2645;Pequeno I;1179,449; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ; ; ; ;3;3
410530;4105303312111;0;253;239;291;388;07/05/2018;4105300;41;4;Céu Azul;11032;8387;2645;Pequeno I;1179,449; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ; ; ; ;3;3
410530;4105303312111;0;252;239;291;388;07/05/2018;4105300;41;4;Céu Azul;11032;8387;2645;Pequeno I;1179,449; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ; ; ; ;3;3
410540;4105403312319;0;255;238;291;388;15/03/2021;4105409;41;4;Chopinzinho;19679;12508;7171;Pequeno I;959,692; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;1;1;1; ; ; ; ; ; ; ;2;2
410540;4105403312319;1;258;275;291;388;27/08/2021;4105409;41;4;Chopinzinho;19679;12508;7171;Pequeno I;959,692; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1; ;1;1;1; ; ; ; ; ; ; ;2;2
410550;4105503309388;0;257;237;291;388;02/06/2020;4105508;41;4;Cianorte;69958;62282;7676;Médio;811,666; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1; ;6;1; ; ;1; ; ; ; ;7;7
410550;4105503309388;0;257;237;291;388;16/06/2020;4105508;41;4;Cianorte;69958;62282;7676;Médio;811,666; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1; ;6;1; ; ;1; ; ; ; ;7;7
410550;4105503309388;0;257;275;291;388;28/02/2020;4105508;41;4;Cianorte;69958;62282;7676;Médio;811,666; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;1; ;6;1; ; ;1; ; ; ; ;7;7
410550;4105503309388;0;252;239;291;388;28/02/2020;4105508;41;4;Cianorte;69958;62282;7676;Médio;811,666; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1; ;6;1; ; ;1; ; ; ; ;7;7
410550;4105503309388;0;257;237;291;388;19/03/2021;4105508;41;4;Cianorte;69958;62282;7676;Médio;811,666; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1; ;6;1; ; ;1; ; ; ; ;7;7
410550;4105503309388;0;257;232;291;388;05/08/2020;4105508;41;4;Cianorte;69958;62282;7676;Médio;811,666; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ;1; ; ; ; ;1;1; ;6;1; ; ;1; ; ; ; ;7;7
410550;4105503309388;1;257;237;291;388;22/06/2020;4105508;41;4;Cianorte;69958;62282;7676;Médio;811,666; ;2;31.08.2021;8/31/2021;5;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1; ;6;1; ; ;1; ; ; ; ;7;7
410620;4106203311739;0;255;239;291;388;01/12/2019;4106209;41;4;Contenda;15891;9231;6660;Pequeno I;299,037; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;1;1;1; ; ; ; ; ; ; ;2;2
410620;4106203311739;0;257;275;291;388;01/12/2019;4106209;41;4;Contenda;15891;9231;6660;Pequeno I;299,037; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1; ;1;1;1; ; ; ; ; ; ; ;2;2
