NU_IDENTIFICADOR;IBGE;IBGE7;Regiao;UF;Município;Municipio_2013;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;Q_completo;q33_3;q33_9;q33_10;q33_11;q33_12;q33_13;q33_14;q33_15_1;q33_15_2;q33_15_3;q33_5_velha;q33_14_velha;DataCenso;DataCenso_2019;q33_2_rec;Idade;Faixas_etarias;d_33_9;d_33_11;d_33_9bin1;d_33_9bin2;d_33_9bin3;d_33_10bin1;d_33_10bin2;d_33_10bin3;d_33_10bin4;d_33_10bin5;d_33_11bin1;d_33_11bin2;d_33_11bin3;d_33_11bin4;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum;nu_trabalhadores
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;2;253;239;292;248;20;29/09/2018; ; ; ;3860282;29/09/2018;31.08.2019;8/31/2019;12/3/1963;55;4;0;3;1; ; ; ; ; ; ; ; ; ;1; ;3;6;14;0;9;0;0;3;0;0;2;21;23
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;1;257;273;264;249;20;23/02/2018;2; ; ;1434722;23/02/2018;31.08.2019;8/31/2019;7/27/1973;46;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;6;14;0;9;0;0;3;0;0;2;21;23
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;1;257;273;264;249;20;02/07/2019;3; ; ;2178326;02/07/2019;31.08.2019;8/31/2019;4/8/1988;31;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;6;14;0;9;0;0;3;0;0;2;21;23
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;1;257;274;264;249;20;16/08/2018;2; ; ;3201691;16/08/2018;31.08.2019;8/31/2019;1/21/1988;31;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;3;6;14;0;9;0;0;3;0;0;2;21;23
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;1;257;274;264;249;20;16/01/2019;2; ; ;2320860;16/01/2019;31.08.2019;8/31/2019;9/4/1989;29;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;3;6;14;0;9;0;0;3;0;0;2;21;23
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;1;257;237;264;251;20;04/02/2019;2; ; ;1560545;04/02/2019;31.08.2019;8/31/2019;7/12/1978;41;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;6;14;0;9;0;0;3;0;0;2;21;23
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;1;255;238;264;251;20;22/03/2016;2; ; ;1381189148;22/03/2016;31.08.2019;8/31/2019;5/29/1989;30;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;6;14;0;9;0;0;3;0;0;2;21;23
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;1;257;238;264;251;20;02/04/2018;2; ; ;1923837;02/04/2018;31.08.2019;8/31/2019;2/14/1985;34;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;6;14;0;9;0;0;3;0;0;2;21;23
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;1;253;239;264;252;20;02/03/2016; ; ; ;1981477;02/03/2016;31.08.2019;8/31/2019;1/27/1966;53;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;6;14;0;9;0;0;3;0;0;2;21;23
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;2;255;238;264;254;20;04/07/2019;99; ; ;1758109;04/07/2019;31.08.2019;8/31/2019;1/8/1982;37;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;6;14;0;9;0;0;3;0;0;2;21;23
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;2;253;239;264;254;20;08/11/2017; ; ; ;4120752;08/11/2017;31.08.2019;8/31/2019;2/26/1959;60;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;6;14;0;9;0;0;3;0;0;2;21;23
32050097330;320500;3205002;3;32;Serra;Serra;553,25;409267;406450;2817;4;0;2;255;239;264;254;20;02/04/2018;99; ; ;534457;02/04/2018;31.08.2019;8/31/2019;9/5/1959;59;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;6;14;0;9;0;0;3;0;0;2;21;23
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;1;257;273;138;249;18;14/01/2018;3;1; ;2216818;14/01/2018;31.08.2019;8/31/2019;1/24/1986;33;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;1;257;273;138;249;18;03/11/2015;3; ; ;1120903;03/11/2015;31.08.2019;8/31/2019;5/26/1973;46;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;1;257;273;138;249;18;01/04/2019;3; ; ;1899505;01/04/2019;31.08.2019;8/31/2019;11/26/1984;34;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;1;258;273;138;249;18;01/09/2018;2; ; ;1001919;01/09/2018;31.08.2019;8/31/2019;9/11/1970;48;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;1;257;274;138;249;18;01/07/2015;3; ; ;1595262;01/07/2015;31.08.2019;8/31/2019;4/30/1977;42;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;1;254;239;138;252;18;09/04/1986; ; ; ;823924;09/04/1986;31.08.2019;8/31/2019;4/24/1963;56;4;0;1;1; ; ; ; ; ; ; ;1; ; ; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;1;256;239;142;253;18;01/02/2018;2; ; ;3316866;01/02/2018;31.08.2019;8/31/2019;9/1/1996;22;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;2;256;274;142;253;18;05/02/2019;3; ; ;3851616;05/02/2019;31.08.2019;8/31/2019;5/5/2000;19;1;1;4; ;1; ; ; ; ; ;1; ; ; ;1;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;2;258;274;138;21;20;11/11/2015;1; ; ;1947823;11/11/2015;31.08.2019;8/31/2019;10/11/1983;35;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;2;253;238;292;248;20;10/09/2017; ; ; ;696309;10/09/2017;31.08.2019;8/31/2019;1/9/1966;53;4;0;3;1; ; ; ; ; ; ; ; ; ;1; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;2;255;238;292;248;20;01/02/2018;3; ; ;664888;01/02/2018;31.08.2019;8/31/2019;9/4/1963;55;4;1;3; ;1; ; ; ; ; ; ; ; ;1; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;2;255;238;292;248;20;01/02/2018;3; ; ;786251;01/02/2018;31.08.2019;8/31/2019;1/19/1962;57;4;1;3; ;1; ; ; ; ; ; ; ; ;1; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;1;258;273;292;249;20;02/02/2018;3; ; ;105433080;02/02/2018;31.08.2019;8/31/2019;4/27/1978;41;3;2;3; ; ;1; ;1; ; ; ; ; ;1; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;1;255;238;292;251;20;01/02/2018;2; ; ;800399;01/02/2018;31.08.2019;8/31/2019;11/8/1968;50;3;1;3; ;1; ; ; ; ; ; ; ; ;1; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;2;255;238;292;251;20;18/01/2017;3; ; ;1543244;18/01/2017;31.08.2019;8/31/2019;10/29/1981;37;2;1;3; ;1; ; ; ; ; ; ; ; ;1; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;1;255;241;292;251;20;01/02/2018;2; ; ;3002967;01/02/2018;31.08.2019;8/31/2019;11/29/1988;30;2;1;3; ;1; ; ; ; ; ; ; ; ;1; ;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;2;255;238;293;252;20;17/05/2019;3; ; ;1617973;17/05/2019;31.08.2019;8/31/2019;4/9/1980;39;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;2;255;238;265;248;262;17/10/2019;3; ; ;4047020;17/10/2019;31.08.2019;8/31/2019;1/10/1998;21;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;1;257;273;265;249;262;10/06/2019;3; ; ;3569862;10/06/2019;31.08.2019;8/31/2019;6/17/1970;49;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;2;10;8;0;6;0;0;3;7;0;8;5;20
32052096286;320520;3205200;3;32;Vila Velha;Vila Velha;208,82;414586;412575;2011;4;0;2;255;238;292;248;272;05/11/2018;2; ; ;1128213;05/11/2018;31.08.2019;8/31/2019;6/13/1974;45;3;1;3; ;1; ; ; ; ; ; ; ; ;1; ;2;10;8;0;6;0;0;3;7;0;8;5;20
33002098082;330020;3300209;3;33;Araruama;Araruama;633,8;112008;106486;5522;4;0;2;257;275;138;249;18;01/01/2017;2; ; ;120685474;01/01/2017;31.08.2019;8/31/2019;7/11/1969;50;3;2;1; ; ;1;1; ; ; ; ;1; ; ; ;3;4;4;1;1;0;0;1;4;0;0;7;11
33002098082;330020;3300209;3;33;Araruama;Araruama;633,8;112008;106486;5522;4;0;1;257;237;138;249;20;01/01/2017;1; ; ;98552706;01/01/2017;31.08.2019;8/31/2019;4/2/1974;45;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;3;4;4;1;1;0;0;1;4;0;0;7;11
33002098082;330020;3300209;3;33;Araruama;Araruama;633,8;112008;106486;5522;4;0;1;252;239;266;252;20;01/01/2017; ; ; ;100533694;01/01/2017;31.08.2019;8/31/2019;10/25/1973;45;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;4;4;1;1;0;0;1;4;0;0;7;11
33002098082;330020;3300209;3;33;Araruama;Araruama;633,8;112008;106486;5522;4;0;1;255;239;266;252;20;01/01/2017;99; ; ;205103914;01/01/2017;31.08.2019;8/31/2019;9/23/1984;34;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4;4;1;1;0;0;1;4;0;0;7;11
33002098082;330020;3300209;3;33;Araruama;Araruama;633,8;112008;106486;5522;4;0;2;256;238;138;254;20;01/01/2017;99; ; ;317046621;01/01/2017;31.08.2019;8/31/2019;4/1/1997;22;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;3;4;4;1;1;0;0;1;4;0;0;7;11
33002098082;330020;3300209;3;33;Araruama;Araruama;633,8;112008;106486;5522;4;0;1;252;239;266;254;20;01/01/2017; ; ; ;121086375;01/01/2017;31.08.2019;8/31/2019;5/7/1978;41;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;4;4;1;1;0;0;1;4;0;0;7;11
33002098082;330020;3300209;3;33;Araruama;Araruama;633,8;112008;106486;5522;4;0;2;253;239;266;254;20;01/01/2017; ; ; ;20510391;01/01/2017;31.08.2019;8/31/2019;6/13/1968;51;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;4;4;1;1;0;0;1;4;0;0;7;11
33002098082;330020;3300209;3;33;Araruama;Araruama;633,8;112008;106486;5522;4;0;1;255;239;266;254;20;01/01/2017;2; ; ;129110417;01/01/2017;31.08.2019;8/31/2019;11/7/1981;37;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4;4;1;1;0;0;1;4;0;0;7;11
33002098082;330020;3300209;3;33;Araruama;Araruama;633,8;112008;106486;5522;4;0;2;255;239;266;254;20;01/01/2017;99; ; ;232838995;01/01/2017;31.08.2019;8/31/2019;10/8/1987;31;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4;4;1;1;0;0;1;4;0;0;7;11
33002098082;330020;3300209;3;33;Araruama;Araruama;633,8;112008;106486;5522;4;0;2;257;273;266;21;272;01/07/2017;1;3;2;49556236;01/07/2017;31.08.2019;8/31/2019;9/26/1955;63;5;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;4;4;1;1;0;0;1;4;0;0;7;11
33002098082;330020;3300209;3;33;Araruama;Araruama;633,8;112008;106486;5522;4;0;1;257;274;138;249;272;01/01/2019;2; ; ;116950288;01/01/2019;31.08.2019;8/31/2019;3/29/1988;31;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;3;4;4;1;1;0;0;1;4;0;0;7;11
33004098087;330040;3300407;3;33;Barra Mansa;Barra Mansa;547,44;177813;176193;1620;4;0;1;256;238;142;254;18;01/06/2019;99; ; ;208023135;01/06/2019;31.08.2019;8/31/2019;7/23/1982;37;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;3;0;1;0;1;1;0;5;2;1;8
33004098087;330040;3300407;3;33;Barra Mansa;Barra Mansa;547,44;177813;176193;1620;4;0;1;256;238;139;248;20;01/03/2019;99; ; ;207865270;01/03/2019;31.08.2019;8/31/2019;2/16/1983;36;2;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;4;3;0;1;0;1;1;0;5;2;1;8
33004098087;330040;3300407;3;33;Barra Mansa;Barra Mansa;547,44;177813;176193;1620;4;0;1;257;274;292;249;20;02/09/2019;2; ; ;222723090;02/09/2019;31.08.2019;8/31/2019;4/15/1993;26;1;2;3; ; ;1; ; ; ; ;1; ; ;1; ;1;4;3;0;1;0;1;1;0;5;2;1;8
33004098087;330040;3300407;3;33;Barra Mansa;Barra Mansa;547,44;177813;176193;1620;4;0;2;255;238;139;251;20;03/08/2018;1; ; ;87119954;03/08/2018;31.08.2019;8/31/2019;8/13/1970;49;3;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;4;3;0;1;0;1;1;0;5;2;1;8
33004098087;330040;3300407;3;33;Barra Mansa;Barra Mansa;547,44;177813;176193;1620;4;0;1;252;239;139;252;20;01/08/2018; ; ; ;67570226;01/08/2018;31.08.2019;8/31/2019;12/6/1960;58;4;0;2;1; ; ; ; ; ; ; ; ;1; ; ;1;4;3;0;1;0;1;1;0;5;2;1;8
33004098087;330040;3300407;3;33;Barra Mansa;Barra Mansa;547,44;177813;176193;1620;4;0;2;255;238;139;254;20;01/08/2018;99; ; ;94359478;01/08/2018;31.08.2019;8/31/2019;1/5/1972;47;3;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;4;3;0;1;0;1;1;0;5;2;1;8
33004098087;330040;3300407;3;33;Barra Mansa;Barra Mansa;547,44;177813;176193;1620;4;0;1;257;232;292;21;263;14/08/2019;1; ; ;204988703;14/08/2019;31.08.2019;8/31/2019;9/9/1985;33;2;2;3; ; ;1; ; ; ;1; ; ; ;1; ;1;4;3;0;1;0;1;1;0;5;2;1;8
33004098087;330040;3300407;3;33;Barra Mansa;Barra Mansa;547,44;177813;176193;1620;4;0;1;257;273;139;249;272;12/08/2019;2; ; ;234981471;12/08/2019;31.08.2019;8/31/2019;1/22/1990;29;1;2;2; ; ;1; ;1; ; ; ; ;1; ; ;1;4;3;0;1;0;1;1;0;5;2;1;8
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;1;257;273;292;21;20;10/06/2019;1; ; ;214632101;10/06/2019;31.08.2019;8/31/2019;5/3/1989;30;2;2;3; ; ;1; ;1; ; ; ; ; ;1; ;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;1;255;238;292;248;20;27/02/2019;99; ; ;76868991;27/02/2019;31.08.2019;8/31/2019;9/23/1968;50;3;1;3; ;1; ; ; ; ; ; ; ; ;1; ;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;1;255;238;266;251;20;30/08/2019;1;4;99;98909278;30/08/2019;31.08.2019;8/31/2019;10/19/1974;44;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;1;253;239;292;251;20;16/10/2018; ; ; ;95150900;16/10/2018;31.08.2019;8/31/2019;11/9/1972;46;3;0;3;1; ; ; ; ; ; ; ; ; ;1; ;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;2;255;239;292;251;20;03/06/2019;1;4;99;13645899;03/06/2019;31.08.2019;8/31/2019;6/4/1963;56;4;1;3; ;1; ; ; ; ; ; ; ; ;1; ;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;2;252;239;138;252;20;03/01/2019; ; ; ;589490170;03/01/2019;31.08.2019;8/31/2019;4/25/1960;59;4;0;1;1; ; ; ; ; ; ; ;1; ; ; ;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;1;253;239;266;254;20;30/08/2019; ; ; ;92474576;30/08/2019;31.08.2019;8/31/2019;3/8/1962;57;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;1;252;239;292;254;20;03/06/2019; ; ; ;122371560;03/06/2019;31.08.2019;8/31/2019;2/8/1968;51;4;0;3;1; ; ; ; ; ; ; ; ; ;1; ;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;1;257;273;138;249;272;02/09/2019;2;3;4;108716994;02/09/2019;31.08.2019;8/31/2019;2/7/1975;44;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;1;258;273;138;249;272;13/05/2014;2;3;4;39133442;13/05/2014;31.08.2019;8/31/2019;10/10/1957;61;5;2;1; ; ;1; ;1; ; ; ;1; ; ; ;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;1;258;273;138;249;272;01/01/2017;2;3;4;76974526;01/01/2017;31.08.2019;8/31/2019;8/23/1966;53;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;2;257;274;138;249;272;13/05/2014;3;2;4;207067182;13/05/2014;31.08.2019;8/31/2019;7/19/1974;45;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;4;3;6;0;5;0;0;1;5;0;6;2;13
33004597942;330045;3300456;3;33;Belford Roxo;Belford Roxo;79,79;469332;469332; ;4;0;1;257;273;292;249;272;27/03/2019;2;3;4;94591955;27/03/2019;31.08.2019;8/31/2019;9/7/1969;49;3;2;3; ; ;1; ;1; ; ; ; ; ;1; ;4;3;6;0;5;0;0;1;5;0;6;2;13
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;2;257;274;292;21;20;14/05/2019;1;99; ;127197085;14/05/2019;31.08.2019;8/31/2019;4/24/1981;38;2;2;3; ; ;1; ; ; ; ;1; ; ;1; ;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;255;238;142;248;20;12/06/2019;2;3; ;911840306;12/06/2019;31.08.2019;8/31/2019;8/8/1970;49;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;2;255;238;142;248;20;05/12/2016;2;3; ;94188919;05/12/2016;31.08.2019;8/31/2019;12/5/1971;47;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;255;238;142;248;20;22/01/2018;2;3; ;269958062;22/01/2018;31.08.2019;8/31/2019;8/27/1991;28;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;256;238;142;248;20;05/09/2019;2;3; ;124827403;05/09/2019;31.08.2019;8/31/2019;12/28/1979;39;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;255;238;142;251;20;09/10/2017;1;99; ;122041866;09/10/2017;31.08.2019;8/31/2019;3/18/1978;41;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;2;252;239;142;252;20;22/05/2019; ; ; ;211575824;22/05/2019;31.08.2019;8/31/2019;10/3/1982;36;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;257;237;142;249;272;17/05/2019;2;3; ;277634069;17/05/2019;31.08.2019;8/31/2019;8/29/1994;25;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;257;273;142;249;272;23/09/2019;2;3; ;78046380;23/09/2019;31.08.2019;8/31/2019;8/18/1964;55;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;257;273;142;249;272;13/09/2019;2;3; ;111557971;13/09/2019;31.08.2019;8/31/2019;7/23/1975;44;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;257;273;142;249;272;30/05/2018;2;3; ;119788826;30/05/2018;31.08.2019;8/31/2019;11/28/1979;39;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;257;273;142;249;272;26/08/2019;2;3; ;99214892;26/08/2019;31.08.2019;8/31/2019;9/20/1975;43;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;257;273;142;249;272;05/06/2019;2;3; ;89093611;05/06/2019;31.08.2019;8/31/2019;7/6/1970;49;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;257;273;142;249;272;07/05/2019;2;3; ;95481214;07/05/2019;31.08.2019;8/31/2019;5/6/1972;47;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;258;273;142;249;272;01/04/2017;2;3; ;110846557;01/04/2017;31.08.2019;8/31/2019;12/12/1976;42;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33010096432;330100;3301009;3;33;Campos Dos Goytacazes;Campos dos Goytacazes;4031,91;463731;418725;45006;4;0;1;257;274;142;249;272;26/09/2019;2;3; ;210900932;26/09/2019;31.08.2019;8/31/2019;5/31/1985;34;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;1;5;10;0;7;0;0;2;0;0;1;15;16
33017093794;330170;3301702;3;33;Duque de Caxias;Duque de Caxias;464,57;855048;852138;2910;4;0;2;257;232;266;249;18;18/09/2019;2; ; ;213114341;18/09/2019;31.08.2019;8/31/2019;3/21/1989;30;2;2;4; ; ;1; ; ; ;1; ; ; ; ;1;1;18;10;1;4;0;1;1;1;0;0;28;29
33017093794;330170;3301702;3;33;Duque de Caxias;Duque de Caxias;464,57;855048;852138;2910;4;0;1;255;238;266;249;18;02/10/2017;2; ; ;129500369;02/10/2017;31.08.2019;8/31/2019;2/24/1982;37;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;18;10;1;4;0;1;1;1;0;0;28;29
