NU_IDENTIFICADOR;IBGE;IBGE7;Região;UF;Município;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;q44_3;q44_9;q44_10;q44_11;q44_12;q44_13;q44_14;q44_15_1;q44_15_2;q44_15_3;DataCenso;DataCenso_2020;q44_2_rec;Idade;Faixas_etarias;d_44_9;d_44_11;d_44_9bin1;d_44_9bin2;d_44_9bin3;d_44_10bin1;d_44_10bin2;d_44_10bin3;d_44_10bin4;d_44_10bin5;d_44_11bin1;d_44_11bin2;d_44_11bin3;d_44_11bin4;d_44_9bin1_sum;d_44_9bin2_sum;d_44_9bin3_sum;d_44_10bin1_sum;d_44_10bin2_sum;d_44_10bin3_sum;d_44_10bin4_sum;d_44_10bin5_sum;d_44_11bin1_sum;d_44_11bin2_sum;d_44_11bin3_sum;d_44_11bin4_sum;nu_trabalhadores;d_44_15_1bin_Gestão;d_44_15_1bin_PopRua;d_44_15_1bin_Abordagem;d_44_15_1bin_Cadastramento;d_44_15_1bin_Outros;d_44_15_2bin_Gestão;d_44_15_2bin_PopRua;d_44_15_2bin_Abordagem;d_44_15_2bin_Cadastramento;d_44_15_2bin_Outros;d_44_15_3bin_Gestão;d_44_15_3bin_PopRua;d_44_15_3bin_Abordagem;d_44_15_3bin_Cadastramento;d_44_15_3bin_Outros;Gestao;PopRua;Abordagem;Cadastramento;Outros;d_44_15_1bin_Gestão_sum;d_44_15_1bin_PopRua_sum;d_44_15_1bin_Abordagem_sum;d_44_15_1bin_Cadastramento_sum;d_44_15_1bin_Outros_sum;d_44_15_2bin_Gestão_sum;d_44_15_2bin_PopRua_sum;d_44_15_2bin_Abordagem_sum;d_44_15_2bin_Cadastramento_sum;d_44_15_2bin_Outros_sum;d_44_15_3bin_Gestão_sum;d_44_15_3bin_PopRua_sum;d_44_15_3bin_Abordagem_sum;d_44_15_3bin_Cadastramento_sum;d_44_15_3bin_Outros_sum
41.199.095.944;411.990;4.119.905;4;41;Ponta Grossa;2.067,55;311.611,0000000000000000;304.733,0;6.878,0;4;0;255;238;292;251;20;19/06/2017;1;4;;31.08.2020;31-ago-2020;19-set-1989;30;2,00;1,00;3,00;;1,00;;;;;;;;;1,00;;2,00;6,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;9,00;2,00;0,00;11;1,00;;;;;;;;1,00;;;;;;;1,00;;;;;5,00;2,00;2,00;;2,00;4,00;;2,00;2,00;;;1,00;;3,00;
41.199.095.944;411.990;4.119.905;4;41;Ponta Grossa;2.067,55;311.611,0000000000000000;304.733,0;6.878,0;4;0;252;239;139;252;263;14/06/2019;99;;;31.08.2020;31-ago-2020;11-abr-1991;29;1,00;0,00;2,00;1,00;;;;;;;;;1,00;;;2,00;6,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;9,00;2,00;0,00;11;;;;;1,00;;;;;;;;;;;;;;;1,00;5,00;2,00;2,00;;2,00;4,00;;2,00;2,00;;;1,00;;3,00;
41.255.095.964;412.550;4.125.506;4;41;São José Dos Pinhais;945,72;264.210,0000000000000000;236.895,0;27.315,0;4;0;255;238;292;248;20;10/04/2013;2;;;31.08.2020;31-ago-2020;14-mai-1960;60;4,00;1,00;3,00;;1,00;;;;;;;;;1,00;;1,00;6,00;11,00;4,00;1,00;0,00;0,00;1,00;14,00;0,00;4,00;0,00;18;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;9,00;3,00;;2,00;;2,00;2,00;2,00;;;;;;
41.255.095.964;412.550;4.125.506;4;41;São José Dos Pinhais;945,72;264.210,0000000000000000;236.895,0;27.315,0;4;0;257;238;138;248;20;17/03/2014;2;;;31.08.2020;31-ago-2020;03-out-1968;51;4,00;2,00;1,00;;;1,00;;;;;;1,00;;;;1,00;6,00;11,00;4,00;1,00;0,00;0,00;1,00;14,00;0,00;4,00;0,00;18;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;9,00;3,00;;2,00;;2,00;2,00;2,00;;;;;;
41.255.095.964;412.550;4.125.506;4;41;São José Dos Pinhais;945,72;264.210,0000000000000000;236.895,0;27.315,0;4;0;252;239;138;252;20;03/08/2005;;;;31.08.2020;31-ago-2020;12-jun-1970;50;3,00;0,00;1,00;1,00;;;;;;;;1,00;;;;1,00;6,00;11,00;4,00;1,00;0,00;0,00;1,00;14,00;0,00;4,00;0,00;18;;;;;;;;;;;;;;;;;;;;;3,00;9,00;3,00;;2,00;;2,00;2,00;2,00;;;;;;
41.255.095.964;412.550;4.125.506;4;41;São José Dos Pinhais;945,72;264.210,0000000000000000;236.895,0;27.315,0;4;0;257;238;138;248;20;30/07/2019;1;;;31.08.2020;31-ago-2020;01-set-1971;48;3,00;2,00;1,00;;;1,00;;;;;;1,00;;;;1,00;6,00;11,00;4,00;1,00;0,00;0,00;1,00;14,00;0,00;4,00;0,00;18;1,00;;;;;;;;;;;;;;;1,00;;;;;3,00;9,00;3,00;;2,00;;2,00;2,00;2,00;;;;;;
41.255.095.964;412.550;4.125.506;4;41;São José Dos Pinhais;945,72;264.210,0000000000000000;236.895,0;27.315,0;4;0;257;275;138;248;20;04/07/2016;2;;;31.08.2020;31-ago-2020;04-dez-1971;48;3,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;1,00;6,00;11,00;4,00;1,00;0,00;0,00;1,00;14,00;0,00;4,00;0,00;18;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;9,00;3,00;;2,00;;2,00;2,00;2,00;;;;;;
41.255.095.964;412.550;4.125.506;4;41;São José Dos Pinhais;945,72;264.210,0000000000000000;236.895,0;27.315,0;4;0;255;238;138;254;20;09/05/2018;99;;;31.08.2020;31-ago-2020;02-abr-1973;47;3,00;1,00;1,00;;1,00;;;;;;;1,00;;;;1,00;6,00;11,00;4,00;1,00;0,00;0,00;1,00;14,00;0,00;4,00;0,00;18;;;;;1,00;;;;;;;;;;;;;;;1,00;3,00;9,00;3,00;;2,00;;2,00;2,00;2,00;;;;;;
41.255.095.964;412.550;4.125.506;4;41;São José Dos Pinhais;945,72;264.210,0000000000000000;236.895,0;27.315,0;4;0;255;238;138;248;20;31/03/2011;2;3;;31.08.2020;31-ago-2020;25-ago-1975;45;3,00;1,00;1,00;;1,00;;;;;;;1,00;;;;1,00;6,00;11,00;4,00;1,00;0,00;0,00;1,00;14,00;0,00;4,00;0,00;18;;1,00;;;;;;1,00;;;;;;;;;1,00;1,00;;;3,00;9,00;3,00;;2,00;;2,00;2,00;2,00;;;;;;
41.255.095.964;412.550;4.125.506;4;41;São José Dos Pinhais;945,72;264.210,0000000000000000;236.895,0;27.315,0;4;1;257;275;138;249;20;30/10/2017;2;4;;31.08.2020;31-ago-2020;13-mar-1978;42;3,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;1,00;6,00;11,00;4,00;1,00;0,00;0,00;1,00;14,00;0,00;4,00;0,00;18;;1,00;;;;;;;1,00;;;;;;;;1,00;;;;3,00;9,00;3,00;;2,00;;2,00;2,00;2,00;;;;;;
41.255.095.964;412.550;4.125.506;4;41;São José Dos Pinhais;945,72;264.210,0000000000000000;236.895,0;27.315,0;4;0;255;238;138;248;20;01/10/2017;3;2;;31.08.2020;31-ago-2020;14-jan-1978;42;3,00;1,00;1,00;;1,00;;;;;;;1,00;;;;1,00;6,00;11,00;4,00;1,00;0,00;0,00;1,00;14,00;0,00;4,00;0,00;18;;;1,00;;;;1,00;;;;;;;;;;1,00;1,00;;;3,00;9,00;3,00;;2,00;;2,00;2,00;2,00;;;;;;
