IBGE;NU_IDENTIFICADOR;q47_3;q47_8;q47_9;q47_10;q47_11;q47_12;q47_13;q47_14;q47_15;IBGE7;UF;Regiao;Município;areaKm2;Nome_UF;Pop_total_2022;Porte_pop2022;Q_incompleto;q1;DataCenso;DataCenso_2024;Faixas_etarias;d_47_8;d_47_8bin1;d_47_8bin2;d_47_8bin3;d_47_9;d_47_9bin1;d_47_9bin2;d_47_9bin3;d_47_9bin4;d_47_9bin5;d_47_10;d_47_10bin1;d_47_10bin2;d_47_10bin3;d_47_10bin4;d_47_8bin1_sum;d_47_8bin2_sum;d_47_8bin3_sum;d_47_9bin1_sum;d_47_9bin2_sum;d_47_9bin3_sum;d_47_9bin4_sum;d_47_9bin5_sum;d_47_10bin1_sum;d_47_10bin2_sum;d_47_10bin3_sum;d_47_10bin4_sum;nu_trabalhador;d_47_14_1bin_Gestão;d_47_14_1bin_PAIF;d_47_14_1bin_SCFV;d_47_14_1bin_PSB;d_47_14_1bin_Cadastramento;d_47_14_1bin_Beneficios;d_47_14_1bin_PCF;d_47_14_1bin_Outros;d_47_15_2bin_Gestão;d_47_15_2bin_PAIF;d_47_15_2bin_SCFV;d_47_15_2bin_PSB;d_47_15_2bin_Cadastramento;d_47_15_2bin_Beneficios;d_47_15_2bin_PCF;d_47_15_2bin_Outros;Gestao;PAIF;SCFV;PSB;Cadastramento;Beneficios;PCF;Outros;d_47_14_1bin_Gestão_sum;d_47_14_1bin_PAIF_sum;d_47_14_1bin_SCFV_sum;d_47_14_1bin_PSB_sum;d_47_14_1bin_Cadastramento_sum;d_47_14_1bin_Beneficios_sum;d_47_14_1bin_PCF_sum;d_47_14_1bin_Outros_sum;d_47_15_2bin_Gestão_sum;d_47_15_2bin_PAIF_sum;d_47_15_2bin_SCFV_sum;d_47_15_2bin_PSB_sum;d_47_15_2bin_Cadastramento_sum;d_47_15_2bin_Beneficios_sum;d_47_15_2bin_PCF_sum;d_47_15_2bin_Outros_sum
260830;26083098702; Masculino; Superior Incompleto;Assistente Social; Comissionada(o); Coordenador(a); De 21 a 30 horas semanais;07/05/2019; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Atividades de gestão (administrativo);2608305;Pernambuco;Região Nordeste; ;104,835;PE;15329;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio; ;Nível Médio; ;Assistente Social; ;Assistente Social; ; ; ;Comissionado; ; ;Comissionado; ;0;1;3;0;2;0;1;1;0;0;1;3;4; ;PAIF; ; ; ; ; ; ;Gestão; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ;4; ; ; ; ; ; ;1; ;3; ; ; ; ; 
260830;26083098702; Feminino;Superior Completo;Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;01/03/2017; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2608305;Pernambuco;Região Nordeste; ;104,835;PE;15329;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;1;3;0;2;0;1;1;0;0;1;3;4; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ; ;4; ; ; ; ; ; ;1; ;3; ; ; ; ; 
260830;26083098702; Feminino;Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;01/03/2017; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2608305;Pernambuco;Região Nordeste; ;104,835;PE;15329;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;1;3;0;2;0;1;1;0;0;1;3;4; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ; ;4; ; ; ; ; ; ;1; ;3; ; ; ; ; 
260830;26083098702; Feminino;Superior Completo;Advogada(o); Servidor(a) Temporária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;01/08/2023; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2608305;Pernambuco;Região Nordeste; ;104,835;PE;15329;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Advogado; ; ; ;Advogado; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;1;3;0;2;0;1;1;0;0;1;3;4; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ; ;4; ; ; ; ; ; ;1; ;3; ; ; ; ; 
260840;26084098804; Feminino; Médio Completo; Sem formação profissional; Voluntária(o);Serviços Gerais (limpeza, conservação, motoristas, etc.); De 11 a 20 horas semanais;03/01/2023; Outros; ;2608404;Pernambuco;Região Nordeste; ;148,254;PE;13648;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;2;4;0;2;0;1;1;0;0;0;6;6; ; ; ; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;3; ; ; ; ; ;2; ; ; ; ; ; ; ; 
260840;26084098804; Feminino;Superior Completo;Assistente Social; Servidor(a) Temporária(o); Coordenador(a); De 21 a 30 horas semanais;04/01/2021; Atividades de gestão (administrativo); ;2608404;Pernambuco;Região Nordeste; ;148,254;PE;13648;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;2;4;0;2;0;1;1;0;0;0;6;6;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1;3; ; ; ; ; ;2; ; ; ; ; ; ; ; 
260840;26084098804; Feminino;Superior Completo; Psicóloga(o); Outro vínculo não permanente; Técnico(a) de nível superior; De 21 a 30 horas semanais;02/08/2024; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; ;2608404;Pernambuco;Região Nordeste; ;148,254;PE;13648;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;2;4;0;2;0;1;1;0;0;0;6;6; ;PAIF; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;3; ; ; ; ; ;2; ; ; ; ; ; ; ; 
260840;26084098804; Feminino;Superior Completo;Advogada(o); Servidor(a) Temporária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;04/01/2021; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; ;2608404;Pernambuco;Região Nordeste; ;148,254;PE;13648;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;18 a 29 anos;Nível Superior; ; ;Nível Superior;Advogado; ; ; ;Advogado; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;2;4;0;2;0;1;1;0;0;0;6;6; ;PAIF; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;3; ; ; ; ; ;2; ; ; ; ; ; ; ; 
260840;26084098804; Feminino;Superior Completo;Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;01/06/2023; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; ;2608404;Pernambuco;Região Nordeste; ;148,254;PE;13648;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;2;4;0;2;0;1;1;0;0;0;6;6; ;PAIF; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;3; ; ; ; ; ;2; ; ; ; ; ; ; ; 
260840;26084098804; Feminino; Médio Completo; Sem formação profissional; Servidor(a) Temporária(o); Educador(a) Social; De 31 a 40 horas semanais;02/03/2023; Outros; ;2608404;Pernambuco;Região Nordeste; ;148,254;PE;13648;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;18 a 29 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;2;4;0;2;0;1;1;0;0;0;6;6; ; ; ; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;3; ; ; ; ; ;2; ; ; ; ; ; ; ; 
260845;26084597328; Feminino;Superior Completo;Assistente Social; Servidor(a) Temporária(o); Coordenador(a); De 31 a 40 horas semanais;10/01/2022; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Atividades de gestão (administrativo);2608453;Pernambuco;Região Nordeste; ;69,666;PE;17981;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;3;4;0;2;0;1;1;0;0;1;6;7; ;PAIF; ; ; ; ; ; ;Gestão; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ;7; ; ; ; ; ; ;1; ;6; ; ; ; ; 
260845;26084597328; Feminino; Médio Completo; Profissional de nível médio; Outro vínculo não permanente; Apoio Administrativo; De 31 a 40 horas semanais;10/01/2022; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2608453;Pernambuco;Região Nordeste; ;69,666;PE;17981;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;3;4;0;2;0;1;1;0;0;1;6;7; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ; ;7; ; ; ; ; ; ;1; ;6; ; ; ; ; 
260845;26084597328; Feminino; Médio Completo; Profissional de nível médio; Servidor(a) Temporária(o); Educador(a) Social; De 31 a 40 horas semanais;10/01/2022; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2608453;Pernambuco;Região Nordeste; ;69,666;PE;17981;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;3;4;0;2;0;1;1;0;0;1;6;7; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ; ;7; ; ; ; ; ; ;1; ;6; ; ; ; ; 
260845;26084597328; Feminino; Especialização;Advogada(o); Comissionada(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;10/01/2022; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2608453;Pernambuco;Região Nordeste; ;69,666;PE;17981;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Advogado; ; ; ;Advogado; ;Comissionado; ; ;Comissionado; ;0;3;4;0;2;0;1;1;0;0;1;6;7; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ; ;7; ; ; ; ; ; ;1; ;6; ; ; ; ; 
260845;26084597328; Feminino;Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;01/05/2022; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2608453;Pernambuco;Região Nordeste; ;69,666;PE;17981;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;3;4;0;2;0;1;1;0;0;1;6;7; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ; ;7; ; ; ; ; ; ;1; ;6; ; ; ; ; 
260845;26084597328; Feminino;Superior Completo;Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;10/01/2022; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2608453;Pernambuco;Região Nordeste; ;69,666;PE;17981;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;18 a 29 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;3;4;0;2;0;1;1;0;0;1;6;7; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ; ;7; ; ; ; ; ; ;1; ;6; ; ; ; ; 
260845;26084597328; Feminino; Médio Completo; Profissional de nível médio; Servidor(a) Temporária(o); Educador(a) Social; De 31 a 40 horas semanais;10/01/2022; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2608453;Pernambuco;Região Nordeste; ;69,666;PE;17981;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;3;4;0;2;0;1;1;0;0;1;6;7; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ; ;7; ; ; ; ; ; ;1; ;6; ; ; ; ; 
260860;26086099036; Feminino;Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;05/03/2024; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; ;2608602;Pernambuco;Região Nordeste; ;198,762;PE;11933;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;1;0;4;1;1;0;0;1;0;0;1;4;5; ;PAIF; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; 
260860;26086099036; Masculino; Especialização;Outra(o) profissional de nível superior; Comissionada(o); Coordenador(a); De 31 a 40 horas semanais;02/01/2024; Atividades de gestão (administrativo); ;2608602;Pernambuco;Região Nordeste; ;198,762;PE;11933;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;1;0;4;1;1;0;0;1;0;0;1;4;5;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; 
260860;26086099036; Feminino;Superior Completo; Pedagoga(o); Servidor(a) Temporária(o); Apoio Administrativo; De 31 a 40 horas semanais;02/01/2024; Outros; ;2608602;Pernambuco;Região Nordeste; ;198,762;PE;11933;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Pedagogo;Pedagogo; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;1;0;4;1;1;0;0;1;0;0;1;4;5; ; ; ; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; 
260860;26086099036; Feminino;Superior Completo;Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;02/01/2024; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; ;2608602;Pernambuco;Região Nordeste; ;198,762;PE;11933;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;1;0;4;1;1;0;0;1;0;0;1;4;5; ;PAIF; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; 
260860;26086099036; Feminino; Fundamental Incompleto; Sem formação profissional; Servidor(a) Temporária(o);Serviços Gerais (limpeza, conservação, motoristas, etc.); De 31 a 40 horas semanais;02/01/2023; ; ;2608602;Pernambuco;Região Nordeste; ;198,762;PE;11933;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Nível fundamental; ; ;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;1;0;4;1;1;0;0;1;0;0;1;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; 
260880;26088097522; Feminino;Superior Completo;Assistente Social; Servidor(a) Temporária(o); Coordenador(a); De 11 a 20 horas semanais;15/04/2024; Atividades de gestão (administrativo); Concessão Benefícios Eventual;2608800;Pernambuco;Região Nordeste; ;189,096;PE;39582;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;2;4;0;2;0;1;1;1;0;1;4;6;Gestão; ; ; ; ; ; ; ; ; ; ; ; ;Concessão de Benefícios Eventuais; ; ;1; ; ; ; ;1; ; ;3;1;1;1; ; ; ; ; ; ;2; ;1;1; ;2
260880;26088097522; Feminino; Superior Incompleto; Sem formação profissional; Comissionada(o); Educador(a) Social; De 21 a 30 horas semanais;02/01/2023; Atividades de gestão (administrativo); Outros;2608800;Pernambuco;Região Nordeste; ;189,096;PE;39582;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;2;4;0;2;0;1;1;1;0;1;4;6;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Outros;1; ; ; ; ; ; ;1;3;1;1;1; ; ; ; ; ; ;2; ;1;1; ;2
260880;26088097522; Feminino;Superior Completo;Assistente Social; Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 21 a 30 horas semanais;01/04/2023; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2608800;Pernambuco;Região Nordeste; ;189,096;PE;39582;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;2;4;0;2;0;1;1;1;0;1;4;6; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ;3;1;1;1; ; ; ; ; ; ;2; ;1;1; ;2
260880;26088097522; Feminino;Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;02/01/2019; Serviço Especializado em Abordagem Social; Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;2608800;Pernambuco;Região Nordeste; ;189,096;PE;39582;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;2;4;0;2;0;1;1;1;0;1;4;6; ; ; ;Serviço de PSB no domicílio; ; ; ; ; ; ; ; ;Cadastramento e/ou Atualização Cadastral (CadÚnico); ; ; ; ; ; ;1;1; ; ; ;3;1;1;1; ; ; ; ; ; ;2; ;1;1; ;2
260880;26088097522; Feminino; Médio Completo; Profissional de nível médio; Servidor(a) Temporária(o); Apoio Administrativo; De 11 a 20 horas semanais;17/07/2018; Atividades de gestão (administrativo); Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2608800;Pernambuco;Região Nordeste; ;189,096;PE;39582;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;2;4;0;2;0;1;1;1;0;1;4;6;Gestão; ; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ;1; ;1; ; ; ; ; ;3;1;1;1; ; ; ; ; ; ;2; ;1;1; ;2
260880;26088097522; Masculino;Superior Completo;Advogada(o); Outro vínculo não permanente; Técnico(a) de nível superior; De 11 a 20 horas semanais;01/02/2021; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade); Outros;2608800;Pernambuco;Região Nordeste; ;189,096;PE;39582;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior; ; ;Nível Superior;Advogado; ; ; ;Advogado; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;2;4;0;2;0;1;1;1;0;1;4;6; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ; ; ; ; ; ; ;Outros; ; ;1; ; ; ; ;1;3;1;1;1; ; ; ; ; ; ;2; ;1;1; ;2
260910;26091098642; Masculino;Superior Completo; Psicóloga(o); Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 21 a 30 horas semanais;01/02/2017; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2609105;Pernambuco;Região Nordeste; ;61,619;PE;11333;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Servidor Estatutário;Servidor Estatutário; ; ; ;1;1;3;0;2;0;0;1;2;0;1;2;5; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ;1;3; ; ; ; ; ; ; ; ;2; ; ; ; ; 
260910;26091098642; Feminino;Superior Completo;Assistente Social; Servidor(a)/Estatutário(a); Coordenador(a); De 21 a 30 horas semanais;01/02/2017; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; ;2609105;Pernambuco;Região Nordeste; ;61,619;PE;11333;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;1;1;3;0;2;0;0;1;2;0;1;2;5; ;PAIF; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ; ;2; ; ; ; ; 
260910;26091098642; Feminino;Superior Completo;Assistente Social; Outro vínculo não permanente; Técnico(a) de nível superior; De 21 a 30 horas semanais;08/04/2022; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);2609105;Pernambuco;Região Nordeste; ;61,619;PE;11333;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;18 a 29 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;1;1;3;0;2;0;0;1;2;0;1;2;5; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ;1;3; ; ; ; ; ; ; ; ;2; ; ; ; ; 
260910;26091098642; Feminino; Médio Completo; Profissional de nível médio; Outro vínculo não permanente; Apoio Administrativo; De 31 a 40 horas semanais;02/01/2023; Atividades de gestão (administrativo); ;2609105;Pernambuco;Região Nordeste; ;61,619;PE;11333;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;18 a 29 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;1;1;3;0;2;0;0;1;2;0;1;2;5;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ; ;2; ; ; ; ; 
260910;26091098642; Feminino; Fundamental Incompleto; Sem formação profissional; Comissionada(o);Serviços Gerais (limpeza, conservação, motoristas, etc.); De 31 a 40 horas semanais;01/02/2017; ; ;2609105;Pernambuco;Região Nordeste; ;61,619;PE;11333;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Nível fundamental; ; ;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;1;1;3;0;2;0;0;1;2;0;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ; ;2; ; ; ; ; 
260915;26091598898; Feminino;Superior Completo;Assistente Social; Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 21 a 30 horas semanais;03/01/2022; Atividades de gestão (administrativo); Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;2609154;Pernambuco;Região Nordeste; ;344,685;PE;23763;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;3;7;0;3;0;1;1;2;0;2;6;10;Gestão; ; ; ; ; ; ; ; ;PAIF; ; ; ; ; ; ;1;1; ; ; ; ; ; ;4;2; ; ; ; ; ;4;3;4; ;1; ; ; ;1
