IBGE;IBGE7;UF;Regiao;Município;Pop_Total2010_MICRO;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_Municipal;NU_IDENTIFICADOR;q_33_2;q_33_3;q_33_9;q_33_10;q_33_11;q_33_12;q_33_13;q_33_14;DataCenso;DataCenso_2018;q_33_2_rec;Idade;d_33_2_Faixas_etarias;d_33_9;d_33_11;d_33_9bin1;d_33_9bin2;d_33_9bin3;d_33_10bin1;d_33_10bin2;d_33_10bin3;d_33_10bin4;d_33_10bin5;d_33_11bin1;d_33_11bin2;d_33_11bin3;d_33_11bin4;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum;nu_trabalhadores
330420;3304201;33;3;Resende;680011;119769;112331;7438;4;1099,336;1;3304203307011;04/06/1957;1;253;239;138;254;20;06/03/2017;31.08.2018;8/31/2018;6/4/1957;61;5;0;1;1; ; ; ; ; ; ; ;1; ; ; ;2;3;3;0;2;0;0;1;6;0;0;2;8
330420;3304201;33;3;Resende;680011;119769;112331;7438;4;1099,336;1;3304203307011;24/01/1962;0;255;238;138;217;20;14/09/2018;31.08.2018;8/31/2018;1/24/1962;56;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;3;3;0;2;0;0;1;6;0;0;2;8
330420;3304201;33;3;Resende;680011;119769;112331;7438;4;1099,336;1;3304203307011;12/06/1968;0;255;238;142;372;20;02/07/2018;31.08.2018;8/31/2018;6/12/1968;50;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;3;3;0;2;0;0;1;6;0;0;2;8
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306094;12/02/1972;1;257;274;293;218;20;10/03/2014;31.08.2018;8/31/2018;2/12/1972;46;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306094;22/05/1976;1;257;273;138;218;18;25/07/2016;31.08.2018;8/31/2018;5/22/1976;42;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306135;25/11/1973;1;257;273;138;218;18;01/10/2017;31.08.2018;8/31/2018;11/25/1973;44;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306135;28/06/1977;1;257;274;138;218;20;22/11/2017;31.08.2018;8/31/2018;6/28/1977;41;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306143;07/06/1980;1;260;273;138;218;18;01/04/2006;31.08.2018;8/31/2018;6/7/1980;38;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306143;28/07/1952;1;257;274;138;218;18;01/06/2013;31.08.2018;8/31/2018;7/28/1952;66;5;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306150;23/10/1977;1;257;274;293;218;20;05/09/2012;31.08.2018;8/31/2018;10/23/1977;40;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306150;02/07/1965;1;257;273;138;218;18;01/03/2018;31.08.2018;8/31/2018;7/2/1965;53;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306192;07/07/1974;1;257;273;138;218;18;25/05/2017;31.08.2018;8/31/2018;7/7/1974;44;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306192;06/06/1960;1;257;274;293;218;18;14/02/2013;31.08.2018;8/31/2018;6/6/1960;58;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306226;25/12/1975;1;257;273;138;218;18;20/12/2010;31.08.2018;8/31/2018;12/25/1975;42;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306226;17/10/1982;1;257;274;138;218;18;04/10/2016;31.08.2018;8/31/2018;10/17/1982;35;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306251;02/02/1974;1;257;273;138;218;18;04/07/2016;31.08.2018;8/31/2018;2/2/1974;44;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306251;11/01/1976;1;258;274;293;218;20;18/09/2006;31.08.2018;8/31/2018;1/11/1976;42;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306263;04/09/1976;1;257;274;138;218;18;06/02/2006;31.08.2018;8/31/2018;9/4/1976;41;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306263;22/08/1958;1;258;273;138;218;18;03/10/2011;31.08.2018;8/31/2018;8/22/1958;60;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306272;26/01/1971;1;257;274;293;218;18;08/09/2011;31.08.2018;8/31/2018;1/26/1971;47;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306272;15/12/1978;1;257;273;138;218;18;02/12/2003;31.08.2018;8/31/2018;12/15/1978;39;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306288;22/06/1965;1;257;273;138;218;18;05/03/2018;31.08.2018;8/31/2018;6/22/1965;53;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;1;0;0;2;1;0;0;2;3
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306288;11/07/1983;1;257;274;293;218;20;15/02/2018;31.08.2018;8/31/2018;7/11/1983;35;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;1;0;0;2;1;0;0;2;3
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553306288;14/07/1987;1;257;274;362;218;263;01/08/2016;31.08.2018;8/31/2018;7/14/1987;31;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;1;0;0;2;1;0;0;2;3
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553307013;14/04/1966;1;258;274;138;218;18;01/04/2003;31.08.2018;8/31/2018;4/14/1966;52;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
330455;3304557;33;3;Rio de Janeiro;11601307;6320446;6320446;0;5;1200,177;1;3304553307013;24/07/1966;1;257;273;138;218;18;06/09/2013;31.08.2018;8/31/2018;7/24/1966;52;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
330490;3304904;33;3;São Gonçalo;11601307;999728;998999;729;5;248,319;1;3304903306228;06/02/1969;1;257;274;142;218;272;01/02/2017;31.08.2018;8/31/2018;2/6/1969;49;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;4;5;0;3;0;0;2;3;0;0;6;9
330490;3304904;33;3;São Gonçalo;11601307;999728;998999;729;5;248,319;1;3304903306228;15/04/1969;1;257;273;138;21;272;01/04/2015;31.08.2018;8/31/2018;4/15/1969;49;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;4;5;0;3;0;0;2;3;0;0;6;9
330490;3304904;33;3;São Gonçalo;11601307;999728;998999;729;5;248,319;1;3304903306228;29/01/1969;1;255;238;142;216;263;03/12/2015;31.08.2018;8/31/2018;1/29/1969;49;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;5;0;3;0;0;2;3;0;0;6;9
330490;3304904;33;3;São Gonçalo;11601307;999728;998999;729;5;248,319;1;3304903306228;07/07/1971;1;261;273;138;218;272;01/04/2017;31.08.2018;8/31/2018;7/7/1971;47;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;4;5;0;3;0;0;2;3;0;0;6;9
330490;3304904;33;3;São Gonçalo;11601307;999728;998999;729;5;248,319;1;3304903306228;27/09/1973;1;257;274;142;218;272;10/01/2014;31.08.2018;8/31/2018;9/27/1973;44;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;4;5;0;3;0;0;2;3;0;0;6;9
330490;3304904;33;3;São Gonçalo;11601307;999728;998999;729;5;248,319;1;3304903306228;14/04/1979;1;255;238;142;217;20;17/07/2018;31.08.2018;8/31/2018;4/14/1979;39;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;5;0;3;0;0;2;3;0;0;6;9
330490;3304904;33;3;São Gonçalo;11601307;999728;998999;729;5;248,319;1;3304903306228;15/04/1987;1;260;273;138;218;18;15/04/2015;31.08.2018;8/31/2018;4/15/1987;31;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;4;5;0;3;0;0;2;3;0;0;6;9
330490;3304904;33;3;São Gonçalo;11601307;999728;998999;729;5;248,319;1;3304903306228;13/02/1953;0;255;238;142;372;263;01/10/2015;31.08.2018;8/31/2018;2/13/1953;65;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;5;0;3;0;0;2;3;0;0;6;9
330490;3304904;33;3;São Gonçalo;11601307;999728;998999;729;5;248,319;1;3304903306228;02/02/1958;1;255;238;142;217;263;03/08/2015;31.08.2018;8/31/2018;2/2/1958;60;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;5;0;3;0;0;2;3;0;0;6;9
330615;3306156;33;3;Varre-Sai;195119;9475;5790;3685;1;201,938;1;3306153308600;21/03/1979;1;257;275;266;21;272;01/01/2017;31.08.2018;8/31/2018;3/21/1979;39;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;0;3;1;1;0;0;1;2;0;0;1;3
330615;3306156;33;3;Varre-Sai;195119;9475;5790;3685;1;201,938;1;3306153308600;23/11/1986;1;257;273;138;218;272;01/01/2017;31.08.2018;8/31/2018;11/23/1986;31;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;1;1;0;0;1;2;0;0;1;3
330615;3306156;33;3;Varre-Sai;195119;9475;5790;3685;1;201,938;1;3306153308600;25/08/1966;1;257;274;138;218;272;01/01/2017;31.08.2018;8/31/2018;8/25/1966;52;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;1;1;0;0;1;2;0;0;1;3
330630;3306305;33;3;Volta Redonda;680011;257803;257686;117;4;182,105;1;3306303306959;21/10/1975;1;257;273;138;218;18;08/05/2017;31.08.2018;8/31/2018;10/21/1975;42;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;1;0;0;2;3;0;0;0;3
330630;3306305;33;3;Volta Redonda;680011;257803;257686;117;4;182,105;1;3306303306959;05/04/1982;1;257;274;138;218;18;05/03/2018;31.08.2018;8/31/2018;4/5/1982;36;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;1;0;0;2;3;0;0;0;3
330630;3306305;33;3;Volta Redonda;680011;257803;257686;117;4;182,105;1;3306303306959;03/10/1965;1;257;274;138;21;18;05/11/1991;31.08.2018;8/31/2018;10/3/1965;52;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;1;0;0;2;3;0;0;0;3
350120;3501202;35;3;Álvares Florence;139475;3897;2648;1249;1;362,411;1;3501203308582;20/06/1961;1;257;273;138;218;18;21/09/2017;31.08.2018;8/31/2018;6/20/1961;57;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;1;0;1;0;0;0;1;0;0;0;1
350480;3504800;35;3;Bálsamo;763534;8160;7474;686;1;149,881;1;3504803309478;09/07/1962;1;257;273;142;254;18;01/09/2017;31.08.2018;8/31/2018;7/9/1962;56;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;1;0;1;0;0;0;0;0;0;1;1
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;10/12/1960;0;257;236;264;21;20;16/12/2003;31.08.2018;8/31/2018;12/10/1960;57;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;11/03/1964;1;257;273;362;218;18;03/01/2017;31.08.2018;8/31/2018;3/11/1964;54;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;13/06/1972;1;257;274;362;218;18;02/07/2015;31.08.2018;8/31/2018;6/13/1972;46;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;27/06/1977;1;252;239;362;254;20;18/07/2016;31.08.2018;8/31/2018;6/27/1977;41;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;23/11/1975;1;255;238;362;220;20;08/05/2017;31.08.2018;8/31/2018;11/23/1975;42;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;04/01/1980;1;257;273;264;218;18;02/09/2015;31.08.2018;8/31/2018;1/4/1980;38;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;16/09/1978;1;257;273;362;218;20;23/01/2017;31.08.2018;8/31/2018;9/16/1978;39;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;12/11/1974;0;255;238;264;372;20;01/07/2015;31.08.2018;8/31/2018;11/12/1974;43;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;23/02/1975;1;255;238;362;349;20;13/10/2015;31.08.2018;8/31/2018;2/23/1975;43;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;07/02/1983;1;257;273;264;218;20;28/09/2009;31.08.2018;8/31/2018;2/7/1983;35;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;12/06/1972;1;257;273;362;218;18;02/03/2017;31.08.2018;8/31/2018;6/12/1972;46;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;12/06/1972;1;254;239;264;349;20;02/06/2008;31.08.2018;8/31/2018;6/12/1972;46;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003306051;26/01/1958;1;255;238;264;216;20;01/04/2008;31.08.2018;8/31/2018;1/26/1958;60;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003307781;17/12/1968;1;257;273;362;21;18;08/03/2017;31.08.2018;8/31/2018;12/17/1968;49;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;2;2;0;1;0;0;1;0;0;0;5;5
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003307781;13/06/1985;1;255;238;362;349;20;08/03/2017;31.08.2018;8/31/2018;6/13/1985;33;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;2;2;0;1;0;0;1;0;0;0;5;5
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003307781;21/05/1982;1;254;239;362;220;18;17/07/2017;31.08.2018;8/31/2018;5/21/1982;36;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;0;1;0;0;1;0;0;0;5;5
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003307781;19/03/1987;0;257;274;362;218;18;08/03/2017;31.08.2018;8/31/2018;3/19/1987;31;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;1;2;2;0;1;0;0;1;0;0;0;5;5
350600;3506003;35;3;Bauru;561705;343937;338184;5753;4;667,684;1;3506003307781;07/12/1985;1;255;238;362;372;20;03/04/2017;31.08.2018;8/31/2018;12/7/1985;32;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;2;2;0;1;0;0;1;0;0;0;5;5
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503302216;09/06/1968;1;258;273;138;21;20;03/03/2015;31.08.2018;8/31/2018;6/9/1968;50;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503302216;26/09/1973;0;255;238;138;372;20;05/04/2014;31.08.2018;8/31/2018;9/26/1973;44;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503302216;19/02/1961;1;253;239;293;254;263;17/10/2015;31.08.2018;8/31/2018;2/19/1961;57;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503302216;23/10/1983;1;260;273;138;218;18;08/01/2015;31.08.2018;8/31/2018;10/23/1983;34;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503302216;14/01/1984;0;255;239;293;254;263;06/07/2016;31.08.2018;8/31/2018;1/14/1984;34;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503302216;10/11/1988;1;257;274;138;218;20;29/07/2013;31.08.2018;8/31/2018;11/10/1988;29;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503302216;12/09/1990;1;257;273;138;218;18;12/01/2015;31.08.2018;8/31/2018;9/12/1990;27;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503302216;25/01/1989;1;256;238;138;216;20;29/01/2015;31.08.2018;8/31/2018;1/25/1989;29;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503302216;24/02/1993;1;256;238;142;254;272;01/02/2016;31.08.2018;8/31/2018;2/24/1993;25;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503302216;10/06/1955;1;258;274;138;218;20;13/09/2000;31.08.2018;8/31/2018;6/10/1955;63;5;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503302216;18/12/1953;0;253;239;293;254;263;05/07/2016;31.08.2018;8/31/2018;12/18/1953;64;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503303088;14/09/1962;1;255;238;362;220;272;15/10/2015;31.08.2018;8/31/2018;9/14/1962;55;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;4;0;3;0;0;1;0;0;0;8;8
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503303088;18/09/1951;1;255;239;362;371;262;13/09/1983;31.08.2018;8/31/2018;9/18/1951;66;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;4;0;3;0;0;1;0;0;0;8;8
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503303088;24/05/1967;1;258;273;362;218;18;09/09/1997;31.08.2018;8/31/2018;5/24/1967;51;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;4;4;0;3;0;0;1;0;0;0;8;8
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503303088;20/02/1971;1;257;273;362;21;20;11/06/2012;31.08.2018;8/31/2018;2/20/1971;47;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;4;4;0;3;0;0;1;0;0;0;8;8
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503303088;26/07/1977;0;255;239;362;254;262;08/09/2016;31.08.2018;8/31/2018;7/26/1977;41;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;4;0;3;0;0;1;0;0;0;8;8
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503303088;14/03/1977;1;258;273;362;218;18;04/04/2016;31.08.2018;8/31/2018;3/14/1977;41;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;4;4;0;3;0;0;1;0;0;0;8;8
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503303088;19/03/1983;1;257;274;362;218;20;02/09/2013;31.08.2018;8/31/2018;3/19/1983;35;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;4;4;0;3;0;0;1;0;0;0;8;8
350950;3509502;35;3;Campinas;2630893;1080113;1061540;18573;5;794,571;1;3509503303088;01/10/1996;1;255;238;362;254;272;01/09/2017;31.08.2018;8/31/2018;10/1/1996;21;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;4;0;3;0;0;1;0;0;0;8;8
351040;3510401;35;3;Capivari;556085;48576;45904;2672;2;322,878;1;3510403308564;20/08/1981;1;257;273;265;218;272;01/05/2017;31.08.2018;8/31/2018;8/20/1981;37;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;1;0;0;1;0;0;0;3;3
351040;3510401;35;3;Capivari;556085;48576;45904;2672;2;322,878;1;3510403308564;15/04/1980;1;257;233;265;21;18;01/05/2017;31.08.2018;8/31/2018;4/15/1980;38;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;0;3;0;1;0;0;1;0;0;0;3;3
351040;3510401;35;3;Capivari;556085;48576;45904;2672;2;322,878;1;3510403308564;22/10/1991;1;257;274;291;218;18;04/07/2017;31.08.2018;8/31/2018;10/22/1991;26;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;1;0;0;1;0;0;0;3;3
351070;3510708;35;3;Cardoso;139475;11805;10730;1075;1;639,248;1;3510703308450;07/06/1965;1;257;232;142;21;20;01/01/2017;31.08.2018;8/31/2018;6/7/1965;53;4;2;4; ; ;1; ; ; ;1; ; ; ; ;1;0;0;2;0;0;0;1;0;1;0;0;1;2
351070;3510708;35;3;Cardoso;139475;11805;10730;1075;1;639,248;1;3510703308450;13/11/1975;1;257;233;138;218;18;01/07/2018;31.08.2018;8/31/2018;11/13/1975;42;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;0;2;0;0;0;1;0;1;0;0;1;2
351500;3515004;35;3;Embu das Artes;986998;240230;240230;0;4;70,398;1;3515003309396;22/10/1961;1;257;274;138;218;20;23/05/2018;31.08.2018;8/31/2018;10/22/1961;56;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;1;0;0;2;3;0;0;0;3
351500;3515004;35;3;Embu das Artes;986998;240230;240230;0;4;70,398;1;3515003309396;21/05/1973;1;257;274;138;21;20;23/05/2018;31.08.2018;8/31/2018;5/21/1973;45;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;1;0;0;2;3;0;0;0;3
351500;3515004;35;3;Embu das Artes;986998;240230;240230;0;4;70,398;1;3515003309396;31/05/1982;1;257;273;138;218;20;23/05/2018;31.08.2018;8/31/2018;5/31/1982;36;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;1;0;0;2;3;0;0;0;3
351620;3516200;35;3;Franca;386704;318640;313046;5594;4;605,679;1;3516203306348;15/01/1965;1;253;239;138;220;20;05/01/2015;31.08.2018;8/31/2018;1/15/1965;53;4;0;1;1; ; ; ; ; ; ; ;1; ; ; ;2;1;3;0;2;0;0;1;4;0;0;2;6
351620;3516200;35;3;Franca;386704;318640;313046;5594;4;605,679;1;3516203306348;31/07/1969;1;257;273;138;218;20;02/05/2012;31.08.2018;8/31/2018;7/31/1969;49;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;1;3;0;2;0;0;1;4;0;0;2;6
